storage,scenario,timepoint,SOC_MWh
cats_45,climate_1,2035-01-01T19:00:00.000000-0800,1.3800000000000001
cats_46,climate_1,2035-01-01T19:00:00.000000-0800,3.0
cats_47,climate_1,2035-01-01T19:00:00.000000-0800,3.0
cats_48,climate_1,2035-01-01T19:00:00.000000-0800,-8.736002753609068e-17
cats_49,climate_1,2035-01-01T19:00:00.000000-0800,30.0
cats_50,climate_1,2035-01-01T19:00:00.000000-0800,1.2633844750597448e-15
cats_51,climate_1,2035-01-01T19:00:00.000000-0800,-5.640654446584443e-17
cats_52,climate_1,2035-01-01T19:00:00.000000-0800,40.0
cats_53,climate_1,2035-01-01T19:00:00.000000-0800,40.0
cats_54,climate_1,2035-01-01T19:00:00.000000-0800,3.7184111109753344e-17
cats_55,climate_1,2035-01-01T19:00:00.000000-0800,2.4031277625670162e-17
cats_56,climate_1,2035-01-01T19:00:00.000000-0800,3.981913043478263
cats_57,climate_1,2035-01-01T19:00:00.000000-0800,5.98616257096601
cats_58,climate_1,2035-01-01T19:00:00.000000-0800,0.0
cats_59,climate_1,2035-01-01T19:00:00.000000-0800,8.0
cats_60,climate_1,2035-01-01T19:00:00.000000-0800,182.60869565217396
cats_61,climate_1,2035-01-01T19:00:00.000000-0800,1.1226336454892081e-16
cats_62,climate_1,2035-01-01T19:00:00.000000-0800,8.158316531897695e-17
cats_63,climate_1,2035-01-01T19:00:00.000000-0800,2.482793540596888e-15
cats_64,climate_1,2035-01-01T19:00:00.000000-0800,4.726086956521739
cats_65,climate_1,2035-01-01T19:00:00.000000-0800,6.5
cats_66,climate_1,2035-01-01T19:00:00.000000-0800,4.140000000000001
cats_67,climate_1,2035-01-01T19:00:00.000000-0800,2.3
cats_68,climate_1,2035-01-01T19:00:00.000000-0800,19.8
cats_69,climate_1,2035-01-01T19:00:00.000000-0800,-1.2231244621278136e-17
cats_70,climate_1,2035-01-01T19:00:00.000000-0800,0.0
cats_71,climate_1,2035-01-01T19:00:00.000000-0800,0.9
cats_72,climate_1,2035-01-01T19:00:00.000000-0800,1.790047274108044e-15
cats_73,climate_1,2035-01-01T19:00:00.000000-0800,1.0
cats_74,climate_1,2035-01-01T19:00:00.000000-0800,3.7
cats_75,climate_1,2035-01-01T19:00:00.000000-0800,36.0
cats_76,climate_1,2035-01-01T19:00:00.000000-0800,24.0
cats_77,climate_1,2035-01-01T19:00:00.000000-0800,433.0873724322019
cats_78,climate_1,2035-01-01T19:00:00.000000-0800,-5.6771811348999584e-24
cats_79,climate_1,2035-01-01T19:00:00.000000-0800,0.0
cats_80,climate_1,2035-01-01T19:00:00.000000-0800,4.3478260869565215
cats_81,climate_1,2035-01-01T19:00:00.000000-0800,12.0
cats_82,climate_1,2035-01-01T19:00:00.000000-0800,40.0
cats_83,climate_1,2035-01-01T19:00:00.000000-0800,40.0
cats_84,climate_1,2035-01-01T19:00:00.000000-0800,1.2151534661310193e-17
cats_85,climate_1,2035-01-01T19:00:00.000000-0800,0.4
cats_86,climate_1,2035-01-01T19:00:00.000000-0800,0.2
cats_87,climate_1,2035-01-01T19:00:00.000000-0800,0.3
cats_88,climate_1,2035-01-01T19:00:00.000000-0800,7.042549560827473e-18
cats_89,climate_1,2035-01-01T19:00:00.000000-0800,0.5
cats_90,climate_1,2035-01-01T19:00:00.000000-0800,1.3800000000000001
cats_91,climate_1,2035-01-01T19:00:00.000000-0800,6.3
cats_92,climate_1,2035-01-01T19:00:00.000000-0800,15.0
cats_93,climate_1,2035-01-01T19:00:00.000000-0800,4.8841904972153085e-17
cats_94,climate_1,2035-01-01T19:00:00.000000-0800,11.49391304347826
cats_95,climate_1,2035-01-01T19:00:00.000000-0800,0.92
cats_96,climate_1,2035-01-01T19:00:00.000000-0800,8.6
cats_97,climate_1,2035-01-01T19:00:00.000000-0800,32.6
cats_98,climate_1,2035-01-01T19:00:00.000000-0800,1.1960000000000002
cats_99,climate_1,2035-01-01T19:00:00.000000-0800,238.10007382343656
cats_100,climate_1,2035-01-01T19:00:00.000000-0800,-4.5995867047208545e-17
cats_101,climate_1,2035-01-01T19:00:00.000000-0800,0.0
cats_102,climate_1,2035-01-01T19:00:00.000000-0800,5.087501760000936e-16
cats_103,climate_1,2035-01-01T19:00:00.000000-0800,8.376923487792247e-16
cats_104,climate_1,2035-01-01T19:00:00.000000-0800,32.04347826086956
cats_105,climate_1,2035-01-01T19:00:00.000000-0800,-3.914722702985363e-15
cats_106,climate_1,2035-01-01T19:00:00.000000-0800,1.2621066199796933e-16
cats_107,climate_1,2035-01-01T19:00:00.000000-0800,217.39130434782606
cats_108,climate_1,2035-01-01T19:00:00.000000-0800,242.0
cats_109,climate_1,2035-01-01T19:00:00.000000-0800,1.4715779485325374e-16
cats_110,climate_1,2035-01-01T19:00:00.000000-0800,101.95652173913044
cats_111,climate_1,2035-01-01T19:00:00.000000-0800,145.6521739130435
cats_112,climate_1,2035-01-01T19:00:00.000000-0800,251.76964373493007
cats_113,climate_1,2035-01-01T19:00:00.000000-0800,197.55360035540235
cats_114,climate_1,2035-01-01T19:00:00.000000-0800,1.0
cats_115,climate_1,2035-01-01T19:00:00.000000-0800,3.4
cats_116,climate_1,2035-01-01T19:00:00.000000-0800,40.0
cats_117,climate_1,2035-01-01T19:00:00.000000-0800,2.0666561003688621e-16
cats_118,climate_1,2035-01-01T19:00:00.000000-0800,2.6334412985464873e-15
cats_119,climate_1,2035-01-01T19:00:00.000000-0800,28.26086956521739
cats_120,climate_1,2035-01-01T19:00:00.000000-0800,4.1044127071268284e-15
cats_121,climate_1,2035-01-01T19:00:00.000000-0800,108.69565217391303
cats_122,climate_1,2035-01-01T19:00:00.000000-0800,285.50701657081686
cats_123,climate_1,2035-01-01T19:00:00.000000-0800,2.5
cats_124,climate_1,2035-01-01T19:00:00.000000-0800,2.5
cats_125,climate_1,2035-01-01T19:00:00.000000-0800,2.391304347826087
cats_126,climate_1,2035-01-01T19:00:00.000000-0800,23.913043478260867
cats_127,climate_1,2035-01-01T19:00:00.000000-0800,164.41225307731332
cats_128,climate_1,2035-01-01T19:00:00.000000-0800,119.20510861654165
cats_129,climate_1,2035-01-01T19:00:00.000000-0800,80.0
cats_130,climate_1,2035-01-01T19:00:00.000000-0800,35.869565217391305
cats_131,climate_1,2035-01-01T19:00:00.000000-0800,43.47826086956522
cats_132,climate_1,2035-01-01T19:00:00.000000-0800,5.29622098306537e-16
cats_133,climate_1,2035-01-01T19:00:00.000000-0800,326.26086956521743
cats_134,climate_1,2035-01-01T19:00:00.000000-0800,1.1130434782608698
cats_135,climate_1,2035-01-01T19:00:00.000000-0800,-1.0609494057840198e-15
cats_136,climate_1,2035-01-01T19:00:00.000000-0800,462.0
cats_137,climate_1,2035-01-01T19:00:00.000000-0800,2.0
cats_138,climate_1,2035-01-01T19:00:00.000000-0800,-4.507274070576946e-18
cats_139,climate_1,2035-01-01T19:00:00.000000-0800,0.0
cats_140,climate_1,2035-01-01T19:00:00.000000-0800,-3.886562632584841e-18
cats_141,climate_1,2035-01-01T19:00:00.000000-0800,1.1
cats_142,climate_1,2035-01-01T19:00:00.000000-0800,1.0120000000000002
cats_143,climate_1,2035-01-01T19:00:00.000000-0800,3.621049435701699e-18
cats_144,climate_1,2035-01-01T19:00:00.000000-0800,1.9320000000000002
cats_145,climate_1,2035-01-01T19:00:00.000000-0800,704.9245798263801
cats_146,climate_1,2035-01-01T19:00:00.000000-0800,-1.7823584384084616e-15
cats_147,climate_1,2035-01-01T19:00:00.000000-0800,-1.9871162884397192e-15
cats_148,climate_1,2035-01-01T19:00:00.000000-0800,1.838967321287909
cats_149,climate_1,2035-01-01T19:00:00.000000-0800,1.3
cats_1,climate_1,2035-01-01T20:00:00.000000-0800,55.97040640319917
cats_2,climate_1,2035-01-01T20:00:00.000000-0800,3.224964948720941e-15
cats_3,climate_1,2035-01-01T20:00:00.000000-0800,6374.063489239949
cats_4,climate_1,2035-01-01T20:00:00.000000-0800,0.0
cats_5,climate_1,2035-01-01T20:00:00.000000-0800,15.456000000000001
cats_6,climate_1,2035-01-01T20:00:00.000000-0800,15.456000000000001
cats_7,climate_1,2035-01-01T20:00:00.000000-0800,15.456000000000001
cats_8,climate_1,2035-01-01T20:00:00.000000-0800,15.456000000000001
cats_9,climate_1,2035-01-01T20:00:00.000000-0800,15.456000000000003
cats_10,climate_1,2035-01-01T20:00:00.000000-0800,15.456000000000001
cats_11,climate_1,2035-01-01T20:00:00.000000-0800,2.545289548889483e-16
cats_12,climate_1,2035-01-01T20:00:00.000000-0800,1.2074211487519597e-16
cats_13,climate_1,2035-01-01T20:00:00.000000-0800,6.973968475739056e-16
cats_14,climate_1,2035-01-01T20:00:00.000000-0800,1.1273340856275812e-15
cats_15,climate_1,2035-01-01T20:00:00.000000-0800,0.0
cats_16,climate_1,2035-01-01T20:00:00.000000-0800,-5.955339254472941e-16
cats_17,climate_1,2035-01-01T20:00:00.000000-0800,6.26248872615113e-18
cats_18,climate_1,2035-01-01T20:00:00.000000-0800,4.218936565417345e-16
cats_19,climate_1,2035-01-01T20:00:00.000000-0800,6.19763978768225e-16
cats_20,climate_1,2035-01-01T20:00:00.000000-0800,8.306921133673235e-16
cats_21,climate_1,2035-01-01T20:00:00.000000-0800,504.0
cats_22,climate_1,2035-01-01T20:00:00.000000-0800,504.0
cats_23,climate_1,2035-01-01T20:00:00.000000-0800,1.4806802956451133e-16
cats_24,climate_1,2035-01-01T20:00:00.000000-0800,3.3068434134977454e-15
cats_25,climate_1,2035-01-01T20:00:00.000000-0800,-4.111063821586906e-17
cats_26,climate_1,2035-01-01T20:00:00.000000-0800,8.962693375698847e-18
cats_27,climate_1,2035-01-01T20:00:00.000000-0800,20.0
cats_28,climate_1,2035-01-01T20:00:00.000000-0800,-6.617444900424222e-24
cats_29,climate_1,2035-01-01T20:00:00.000000-0800,0.0
cats_30,climate_1,2035-01-01T20:00:00.000000-0800,-2.7494914608372904e-16
cats_31,climate_1,2035-01-01T20:00:00.000000-0800,-3.2543397586248324e-16
cats_32,climate_1,2035-01-01T20:00:00.000000-0800,168.12676370316012
cats_33,climate_1,2035-01-01T20:00:00.000000-0800,9.84719552276226e-18
cats_34,climate_1,2035-01-01T20:00:00.000000-0800,-2.898159757326439e-16
cats_35,climate_1,2035-01-01T20:00:00.000000-0800,47.565217391304365
cats_36,climate_1,2035-01-01T20:00:00.000000-0800,100.39196343378208
cats_37,climate_1,2035-01-01T20:00:00.000000-0800,538.6
cats_38,climate_1,2035-01-01T20:00:00.000000-0800,301.2
cats_39,climate_1,2035-01-01T20:00:00.000000-0800,267.70756379684894
cats_40,climate_1,2035-01-01T20:00:00.000000-0800,-3.537378994323409e-17
cats_41,climate_1,2035-01-01T20:00:00.000000-0800,97.82608695652173
cats_42,climate_1,2035-01-01T20:00:00.000000-0800,85.58678283218207
cats_43,climate_1,2035-01-01T20:00:00.000000-0800,0.9130434782608696
cats_44,climate_1,2035-01-01T20:00:00.000000-0800,9.159937424650147e-17
cats_45,climate_1,2035-01-01T20:00:00.000000-0800,0.8365217391304348
cats_46,climate_1,2035-01-01T20:00:00.000000-0800,1.9130434782608696
cats_47,climate_1,2035-01-01T20:00:00.000000-0800,3.0
cats_48,climate_1,2035-01-01T20:00:00.000000-0800,-8.736002753609068e-17
cats_49,climate_1,2035-01-01T20:00:00.000000-0800,30.0
cats_50,climate_1,2035-01-01T20:00:00.000000-0800,1.2633844750597448e-15
cats_51,climate_1,2035-01-01T20:00:00.000000-0800,-6.144505377813763e-17
cats_52,climate_1,2035-01-01T20:00:00.000000-0800,40.0
cats_53,climate_1,2035-01-01T20:00:00.000000-0800,40.0
cats_54,climate_1,2035-01-01T20:00:00.000000-0800,3.7184111109753344e-17
cats_55,climate_1,2035-01-01T20:00:00.000000-0800,2.4031277625670162e-17
cats_56,climate_1,2035-01-01T20:00:00.000000-0800,3.981913043478263
cats_57,climate_1,2035-01-01T20:00:00.000000-0800,3.812249527487749
cats_58,climate_1,2035-01-01T20:00:00.000000-0800,0.0
cats_59,climate_1,2035-01-01T20:00:00.000000-0800,8.0
cats_60,climate_1,2035-01-01T20:00:00.000000-0800,182.60869565217396
cats_61,climate_1,2035-01-01T20:00:00.000000-0800,1.1226336454892081e-16
cats_62,climate_1,2035-01-01T20:00:00.000000-0800,8.158315952871266e-17
cats_63,climate_1,2035-01-01T20:00:00.000000-0800,2.482793540596888e-15
cats_64,climate_1,2035-01-01T20:00:00.000000-0800,4.3069565217391315
cats_65,climate_1,2035-01-01T20:00:00.000000-0800,6.5
cats_66,climate_1,2035-01-01T20:00:00.000000-0800,4.140000000000001
cats_67,climate_1,2035-01-01T20:00:00.000000-0800,2.3
cats_68,climate_1,2035-01-01T20:00:00.000000-0800,19.8
cats_69,climate_1,2035-01-01T20:00:00.000000-0800,0.0
cats_70,climate_1,2035-01-01T20:00:00.000000-0800,-6.617444900424222e-24
cats_71,climate_1,2035-01-01T20:00:00.000000-0800,0.9
cats_72,climate_1,2035-01-01T20:00:00.000000-0800,1.7273299106686815e-15
cats_73,climate_1,2035-01-01T20:00:00.000000-0800,1.0
cats_74,climate_1,2035-01-01T20:00:00.000000-0800,3.7
cats_75,climate_1,2035-01-01T20:00:00.000000-0800,36.0
cats_76,climate_1,2035-01-01T20:00:00.000000-0800,24.0
cats_77,climate_1,2035-01-01T20:00:00.000000-0800,433.0873724322019
cats_78,climate_1,2035-01-01T20:00:00.000000-0800,1.156855100047262e-17
cats_79,climate_1,2035-01-01T20:00:00.000000-0800,0.0
cats_80,climate_1,2035-01-01T20:00:00.000000-0800,2.1739130434782608
cats_81,climate_1,2035-01-01T20:00:00.000000-0800,8.73913043478261
cats_82,climate_1,2035-01-01T20:00:00.000000-0800,40.0
cats_83,climate_1,2035-01-01T20:00:00.000000-0800,40.0
cats_84,climate_1,2035-01-01T20:00:00.000000-0800,1.7062578749931423e-17
cats_85,climate_1,2035-01-01T20:00:00.000000-0800,0.4
cats_86,climate_1,2035-01-01T20:00:00.000000-0800,0.2
cats_87,climate_1,2035-01-01T20:00:00.000000-0800,0.3
cats_88,climate_1,2035-01-01T20:00:00.000000-0800,0.0
cats_89,climate_1,2035-01-01T20:00:00.000000-0800,0.5
cats_90,climate_1,2035-01-01T20:00:00.000000-0800,1.3800000000000001
cats_91,climate_1,2035-01-01T20:00:00.000000-0800,6.3
cats_92,climate_1,2035-01-01T20:00:00.000000-0800,15.0
cats_93,climate_1,2035-01-01T20:00:00.000000-0800,4.8841904972153085e-17
cats_94,climate_1,2035-01-01T20:00:00.000000-0800,11.49391304347826
cats_95,climate_1,2035-01-01T20:00:00.000000-0800,0.92
cats_96,climate_1,2035-01-01T20:00:00.000000-0800,8.6
cats_97,climate_1,2035-01-01T20:00:00.000000-0800,32.6
cats_98,climate_1,2035-01-01T20:00:00.000000-0800,1.1960000000000002
cats_99,climate_1,2035-01-01T20:00:00.000000-0800,238.10007382343656
cats_100,climate_1,2035-01-01T20:00:00.000000-0800,1.025535273344031e-15
cats_101,climate_1,2035-01-01T20:00:00.000000-0800,0.0
cats_102,climate_1,2035-01-01T20:00:00.000000-0800,5.002158359830288e-16
cats_103,climate_1,2035-01-01T20:00:00.000000-0800,8.376923487792247e-16
cats_104,climate_1,2035-01-01T20:00:00.000000-0800,20.08695652173913
cats_105,climate_1,2035-01-01T20:00:00.000000-0800,4.2784393395720985e-15
cats_106,climate_1,2035-01-01T20:00:00.000000-0800,1.2621066199796933e-16
cats_107,climate_1,2035-01-01T20:00:00.000000-0800,108.69565217391303
cats_108,climate_1,2035-01-01T20:00:00.000000-0800,242.0
cats_109,climate_1,2035-01-01T20:00:00.000000-0800,0.0
cats_110,climate_1,2035-01-01T20:00:00.000000-0800,63.913043478260875
cats_111,climate_1,2035-01-01T20:00:00.000000-0800,91.30434782608698
cats_112,climate_1,2035-01-01T20:00:00.000000-0800,251.76964373493007
cats_113,climate_1,2035-01-01T20:00:00.000000-0800,164.69278720777498
cats_114,climate_1,2035-01-01T20:00:00.000000-0800,1.0
cats_115,climate_1,2035-01-01T20:00:00.000000-0800,3.4
cats_116,climate_1,2035-01-01T20:00:00.000000-0800,40.0
cats_117,climate_1,2035-01-01T20:00:00.000000-0800,2.0666561003688621e-16
cats_118,climate_1,2035-01-01T20:00:00.000000-0800,2.7159287299614308e-15
cats_119,climate_1,2035-01-01T20:00:00.000000-0800,28.26086956521739
cats_120,climate_1,2035-01-01T20:00:00.000000-0800,-9.619466260824582e-23
cats_121,climate_1,2035-01-01T20:00:00.000000-0800,108.69565217391303
cats_122,climate_1,2035-01-01T20:00:00.000000-0800,217.39130434782606
cats_123,climate_1,2035-01-01T20:00:00.000000-0800,2.5
cats_124,climate_1,2035-01-01T20:00:00.000000-0800,2.5
cats_125,climate_1,2035-01-01T20:00:00.000000-0800,4.5633900469104817e-17
cats_126,climate_1,2035-01-01T20:00:00.000000-0800,23.913043478260867
cats_127,climate_1,2035-01-01T20:00:00.000000-0800,164.41225307731332
cats_128,climate_1,2035-01-01T20:00:00.000000-0800,72.50070980424204
cats_129,climate_1,2035-01-01T20:00:00.000000-0800,80.0
cats_130,climate_1,2035-01-01T20:00:00.000000-0800,35.869565217391305
cats_131,climate_1,2035-01-01T20:00:00.000000-0800,43.47826086956522
cats_132,climate_1,2035-01-01T20:00:00.000000-0800,5.29622098306537e-16
cats_133,climate_1,2035-01-01T20:00:00.000000-0800,204.52173913043484
cats_134,climate_1,2035-01-01T20:00:00.000000-0800,1.1130434782608698
cats_135,climate_1,2035-01-01T20:00:00.000000-0800,-1.1035549078694593e-15
cats_136,climate_1,2035-01-01T20:00:00.000000-0800,462.0
cats_137,climate_1,2035-01-01T20:00:00.000000-0800,2.0
cats_138,climate_1,2035-01-01T20:00:00.000000-0800,-4.507274070576946e-18
cats_139,climate_1,2035-01-01T20:00:00.000000-0800,0.0
cats_140,climate_1,2035-01-01T20:00:00.000000-0800,6.5144004251137304e-18
cats_141,climate_1,2035-01-01T20:00:00.000000-0800,1.1
cats_142,climate_1,2035-01-01T20:00:00.000000-0800,1.0120000000000002
cats_143,climate_1,2035-01-01T20:00:00.000000-0800,3.6210494357016986e-18
cats_144,climate_1,2035-01-01T20:00:00.000000-0800,1.9320000000000002
cats_145,climate_1,2035-01-01T20:00:00.000000-0800,454.9245798263801
cats_146,climate_1,2035-01-01T20:00:00.000000-0800,-8.502382985977229e-16
cats_147,climate_1,2035-01-01T20:00:00.000000-0800,-1.9871162884397204e-15
cats_148,climate_1,2035-01-01T20:00:00.000000-0800,1.838967321287909
cats_149,climate_1,2035-01-01T20:00:00.000000-0800,1.3
cats_1,climate_1,2035-01-01T21:00:00.000000-0800,0.0
cats_2,climate_1,2035-01-01T21:00:00.000000-0800,1.1501030099954488e-15
cats_3,climate_1,2035-01-01T21:00:00.000000-0800,6374.063489239949
cats_4,climate_1,2035-01-01T21:00:00.000000-0800,0.0
cats_5,climate_1,2035-01-01T21:00:00.000000-0800,19.32
cats_6,climate_1,2035-01-01T21:00:00.000000-0800,19.32
cats_7,climate_1,2035-01-01T21:00:00.000000-0800,19.32
cats_8,climate_1,2035-01-01T21:00:00.000000-0800,19.32
cats_9,climate_1,2035-01-01T21:00:00.000000-0800,19.32
cats_10,climate_1,2035-01-01T21:00:00.000000-0800,19.32
cats_11,climate_1,2035-01-01T21:00:00.000000-0800,2.545289548889483e-16
cats_12,climate_1,2035-01-01T21:00:00.000000-0800,0.0
cats_13,climate_1,2035-01-01T21:00:00.000000-0800,8.242625727677877e-16
cats_14,climate_1,2035-01-01T21:00:00.000000-0800,0.0
cats_15,climate_1,2035-01-01T21:00:00.000000-0800,0.0
cats_16,climate_1,2035-01-01T21:00:00.000000-0800,-3.5415205443398054e-16
cats_17,climate_1,2035-01-01T21:00:00.000000-0800,6.26248872615113e-18
cats_18,climate_1,2035-01-01T21:00:00.000000-0800,4.218936565417345e-16
cats_19,climate_1,2035-01-01T21:00:00.000000-0800,6.19763978768225e-16
cats_20,climate_1,2035-01-01T21:00:00.000000-0800,8.306921199847684e-16
cats_21,climate_1,2035-01-01T21:00:00.000000-0800,504.0
cats_22,climate_1,2035-01-01T21:00:00.000000-0800,504.0
cats_23,climate_1,2035-01-01T21:00:00.000000-0800,1.4806802956451133e-16
cats_24,climate_1,2035-01-01T21:00:00.000000-0800,3.3068434134977454e-15
cats_25,climate_1,2035-01-01T21:00:00.000000-0800,1.3089205427876623e-15
cats_26,climate_1,2035-01-01T21:00:00.000000-0800,8.962693375698847e-18
cats_27,climate_1,2035-01-01T21:00:00.000000-0800,20.0
cats_28,climate_1,2035-01-01T21:00:00.000000-0800,-6.617444900424222e-24
cats_29,climate_1,2035-01-01T21:00:00.000000-0800,0.0
cats_30,climate_1,2035-01-01T21:00:00.000000-0800,-2.7494914608372904e-16
cats_31,climate_1,2035-01-01T21:00:00.000000-0800,-3.2543397586248324e-16
cats_32,climate_1,2035-01-01T21:00:00.000000-0800,168.12676370316012
cats_33,climate_1,2035-01-01T21:00:00.000000-0800,9.84719552276226e-18
cats_34,climate_1,2035-01-01T21:00:00.000000-0800,-2.898159757326439e-16
cats_35,climate_1,2035-01-01T21:00:00.000000-0800,47.565217391304365
cats_36,climate_1,2035-01-01T21:00:00.000000-0800,88.04616303859738
cats_37,climate_1,2035-01-01T21:00:00.000000-0800,538.6
cats_38,climate_1,2035-01-01T21:00:00.000000-0800,301.2
cats_39,climate_1,2035-01-01T21:00:00.000000-0800,142.70756379684894
cats_40,climate_1,2035-01-01T21:00:00.000000-0800,-3.537378994323409e-17
cats_41,climate_1,2035-01-01T21:00:00.000000-0800,48.91304347826087
cats_42,climate_1,2035-01-01T21:00:00.000000-0800,38.84765239739945
cats_43,climate_1,2035-01-01T21:00:00.000000-0800,0.9130434782608696
cats_44,climate_1,2035-01-01T21:00:00.000000-0800,9.370844995477284e-17
cats_45,climate_1,2035-01-01T21:00:00.000000-0800,0.5434782608695652
cats_46,climate_1,2035-01-01T21:00:00.000000-0800,1.3269565217391306
cats_47,climate_1,2035-01-01T21:00:00.000000-0800,3.0
cats_48,climate_1,2035-01-01T21:00:00.000000-0800,-8.012138069728831e-17
cats_49,climate_1,2035-01-01T21:00:00.000000-0800,30.0
cats_50,climate_1,2035-01-01T21:00:00.000000-0800,1.2633844750597448e-15
cats_51,climate_1,2035-01-01T21:00:00.000000-0800,6.60931603110854e-17
cats_52,climate_1,2035-01-01T21:00:00.000000-0800,40.0
cats_53,climate_1,2035-01-01T21:00:00.000000-0800,40.0
cats_54,climate_1,2035-01-01T21:00:00.000000-0800,3.7184111109753344e-17
cats_55,climate_1,2035-01-01T21:00:00.000000-0800,2.4031277625670162e-17
cats_56,climate_1,2035-01-01T21:00:00.000000-0800,3.981913043478263
cats_57,climate_1,2035-01-01T21:00:00.000000-0800,1.6383364840094883
cats_58,climate_1,2035-01-01T21:00:00.000000-0800,0.0
cats_59,climate_1,2035-01-01T21:00:00.000000-0800,8.0
cats_60,climate_1,2035-01-01T21:00:00.000000-0800,182.60869565217396
cats_61,climate_1,2035-01-01T21:00:00.000000-0800,-5.421285618739788e-16
cats_62,climate_1,2035-01-01T21:00:00.000000-0800,2.4176421849701984e-16
cats_63,climate_1,2035-01-01T21:00:00.000000-0800,2.252769038275774e-15
cats_64,climate_1,2035-01-01T21:00:00.000000-0800,4.3069565217391315
cats_65,climate_1,2035-01-01T21:00:00.000000-0800,6.5
cats_66,climate_1,2035-01-01T21:00:00.000000-0800,4.140000000000001
cats_67,climate_1,2035-01-01T21:00:00.000000-0800,2.3
cats_68,climate_1,2035-01-01T21:00:00.000000-0800,19.8
cats_69,climate_1,2035-01-01T21:00:00.000000-0800,0.0
cats_70,climate_1,2035-01-01T21:00:00.000000-0800,0.0
cats_71,climate_1,2035-01-01T21:00:00.000000-0800,0.9
cats_72,climate_1,2035-01-01T21:00:00.000000-0800,-9.475383404129408e-15
cats_73,climate_1,2035-01-01T21:00:00.000000-0800,1.0
cats_74,climate_1,2035-01-01T21:00:00.000000-0800,3.7
cats_75,climate_1,2035-01-01T21:00:00.000000-0800,36.0
cats_76,climate_1,2035-01-01T21:00:00.000000-0800,24.0
cats_77,climate_1,2035-01-01T21:00:00.000000-0800,433.0873724322019
cats_78,climate_1,2035-01-01T21:00:00.000000-0800,1.156855100047262e-17
cats_79,climate_1,2035-01-01T21:00:00.000000-0800,0.0
cats_80,climate_1,2035-01-01T21:00:00.000000-0800,0.0
cats_81,climate_1,2035-01-01T21:00:00.000000-0800,6.521739130434782
cats_82,climate_1,2035-01-01T21:00:00.000000-0800,40.0
cats_83,climate_1,2035-01-01T21:00:00.000000-0800,40.0
cats_84,climate_1,2035-01-01T21:00:00.000000-0800,1.7062578749931423e-17
cats_85,climate_1,2035-01-01T21:00:00.000000-0800,0.4
cats_86,climate_1,2035-01-01T21:00:00.000000-0800,0.2
cats_87,climate_1,2035-01-01T21:00:00.000000-0800,0.3
cats_88,climate_1,2035-01-01T21:00:00.000000-0800,0.0
cats_89,climate_1,2035-01-01T21:00:00.000000-0800,0.5
cats_90,climate_1,2035-01-01T21:00:00.000000-0800,1.3800000000000001
cats_91,climate_1,2035-01-01T21:00:00.000000-0800,6.3
cats_92,climate_1,2035-01-01T21:00:00.000000-0800,15.0
cats_93,climate_1,2035-01-01T21:00:00.000000-0800,4.8841904972153085e-17
cats_94,climate_1,2035-01-01T21:00:00.000000-0800,11.49391304347826
cats_95,climate_1,2035-01-01T21:00:00.000000-0800,0.92
cats_96,climate_1,2035-01-01T21:00:00.000000-0800,8.6
cats_97,climate_1,2035-01-01T21:00:00.000000-0800,32.6
cats_98,climate_1,2035-01-01T21:00:00.000000-0800,1.1960000000000002
cats_99,climate_1,2035-01-01T21:00:00.000000-0800,224.33921256435056
cats_100,climate_1,2035-01-01T21:00:00.000000-0800,1.2819214668465211e-15
cats_101,climate_1,2035-01-01T21:00:00.000000-0800,3.3723689888014105e-16
cats_102,climate_1,2035-01-01T21:00:00.000000-0800,7.46925143254731e-16
cats_103,climate_1,2035-01-01T21:00:00.000000-0800,8.376923487782746e-16
cats_104,climate_1,2035-01-01T21:00:00.000000-0800,8.130434782608695
cats_105,climate_1,2035-01-01T21:00:00.000000-0800,4.2784393395720985e-15
cats_106,climate_1,2035-01-01T21:00:00.000000-0800,1.2621066199796933e-16
cats_107,climate_1,2035-01-01T21:00:00.000000-0800,3.23962580371429e-16
cats_108,climate_1,2035-01-01T21:00:00.000000-0800,242.0
cats_109,climate_1,2035-01-01T21:00:00.000000-0800,5.795517686590191e-18
cats_110,climate_1,2035-01-01T21:00:00.000000-0800,38.04347826086956
cats_111,climate_1,2035-01-01T21:00:00.000000-0800,54.347826086956516
cats_112,climate_1,2035-01-01T21:00:00.000000-0800,108.29138286536485
cats_113,climate_1,2035-01-01T21:00:00.000000-0800,119.56521739130434
cats_114,climate_1,2035-01-01T21:00:00.000000-0800,1.0
cats_115,climate_1,2035-01-01T21:00:00.000000-0800,1.3577557127899312e-16
cats_116,climate_1,2035-01-01T21:00:00.000000-0800,40.0
cats_117,climate_1,2035-01-01T21:00:00.000000-0800,2.0666561003688621e-16
cats_118,climate_1,2035-01-01T21:00:00.000000-0800,1.041384997915692e-15
cats_119,climate_1,2035-01-01T21:00:00.000000-0800,6.521739130434781
cats_120,climate_1,2035-01-01T21:00:00.000000-0800,-2.115365723398392e-23
cats_121,climate_1,2035-01-01T21:00:00.000000-0800,0.0
cats_122,climate_1,2035-01-01T21:00:00.000000-0800,108.69565217391303
cats_123,climate_1,2035-01-01T21:00:00.000000-0800,0.0
cats_124,climate_1,2035-01-01T21:00:00.000000-0800,0.0
cats_125,climate_1,2035-01-01T21:00:00.000000-0800,4.5633900469104817e-17
cats_126,climate_1,2035-01-01T21:00:00.000000-0800,11.956521739130434
