generator,scenario,timepoint,DispatchGen_MW
cats_1818,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1819,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1820,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1821,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1822,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1823,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1824,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1825,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1826,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1827,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1828,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1829,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1830,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1831,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1832,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1833,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1834,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1835,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1836,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1837,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1838,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1839,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1840,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1841,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1842,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1843,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1844,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1845,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1846,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1847,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1848,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1849,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1850,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1851,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1852,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1853,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1854,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1855,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1856,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1857,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1858,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1859,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1860,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1861,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1862,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1863,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1864,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1865,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1866,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1867,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1868,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1869,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1870,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1871,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1872,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1873,climate_1,2035-01-01T17:00:00.000000-0800,0.11309999999999999
cats_1874,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1875,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1876,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1877,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1878,climate_1,2035-01-01T17:00:00.000000-0800,0.0195
cats_1879,climate_1,2035-01-01T17:00:00.000000-0800,0.31980000000000003
cats_1880,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1881,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1882,climate_1,2035-01-01T17:00:00.000000-0800,21.1616
cats_1883,climate_1,2035-01-01T17:00:00.000000-0800,0.14
cats_1884,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1885,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1886,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1887,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1888,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1889,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1890,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1891,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1892,climate_1,2035-01-01T17:00:00.000000-0800,0.0852
cats_1893,climate_1,2035-01-01T17:00:00.000000-0800,0.1008
cats_1894,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1895,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1896,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1897,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1898,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1899,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1900,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1901,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1902,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1903,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1904,climate_1,2035-01-01T17:00:00.000000-0800,8.976
cats_1905,climate_1,2035-01-01T17:00:00.000000-0800,22.304000000000002
cats_1906,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1907,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1908,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1909,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1910,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1911,climate_1,2035-01-01T17:00:00.000000-0800,0.0936
cats_1912,climate_1,2035-01-01T17:00:00.000000-0800,0.0208
cats_1913,climate_1,2035-01-01T17:00:00.000000-0800,19.650000000000002
cats_1914,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1915,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1916,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1917,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1918,climate_1,2035-01-01T17:00:00.000000-0800,0.6216
cats_1919,climate_1,2035-01-01T17:00:00.000000-0800,49.385600000000004
cats_1920,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1921,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1922,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1923,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1924,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1925,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1926,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1927,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1928,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1929,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1930,climate_1,2035-01-01T17:00:00.000000-0800,1.8900000000000001
cats_1931,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1932,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1933,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1934,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1935,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1936,climate_1,2035-01-01T17:00:00.000000-0800,6.8816
cats_1937,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1938,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1939,climate_1,2035-01-01T17:00:00.000000-0800,1.517
cats_1940,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1941,climate_1,2035-01-01T17:00:00.000000-0800,0.018000000000000002
cats_1942,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1943,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1944,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1945,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1946,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1947,climate_1,2035-01-01T17:00:00.000000-0800,17.732
cats_1948,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1949,climate_1,2035-01-01T17:00:00.000000-0800,0.1952
cats_1950,climate_1,2035-01-01T17:00:00.000000-0800,0.1952
cats_1951,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1952,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1953,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1954,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1955,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1956,climate_1,2035-01-01T17:00:00.000000-0800,0.808
cats_1957,climate_1,2035-01-01T17:00:00.000000-0800,0.808
cats_1958,climate_1,2035-01-01T17:00:00.000000-0800,0.8704000000000001
cats_1959,climate_1,2035-01-01T17:00:00.000000-0800,0.8704000000000001
cats_1960,climate_1,2035-01-01T17:00:00.000000-0800,1.0336
cats_1961,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1962,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1963,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1964,climate_1,2035-01-01T17:00:00.000000-0800,1.17
cats_1965,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1966,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1967,climate_1,2035-01-01T17:00:00.000000-0800,0.393
cats_1968,climate_1,2035-01-01T17:00:00.000000-0800,0.331
cats_1969,climate_1,2035-01-01T17:00:00.000000-0800,0.171
cats_1970,climate_1,2035-01-01T17:00:00.000000-0800,0.019200000000000002
cats_1971,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1972,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1973,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1974,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1975,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1976,climate_1,2035-01-01T17:00:00.000000-0800,0.37079999999999996
cats_1977,climate_1,2035-01-01T17:00:00.000000-0800,0.3078
cats_1978,climate_1,2035-01-01T17:00:00.000000-0800,0.37079999999999996
cats_1979,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1980,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1981,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1982,climate_1,2035-01-01T17:00:00.000000-0800,0.9268
cats_1983,climate_1,2035-01-01T17:00:00.000000-0800,0.9268
cats_1984,climate_1,2035-01-01T17:00:00.000000-0800,0.4515
cats_1985,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1986,climate_1,2035-01-01T17:00:00.000000-0800,0.0
cats_1987,climate_1,2035-01-01T17:00:00.000000-0800,5.2725
cats_1988,climate_1,2035-01-01T17:00:00.000000-0800,1.11
cats_913,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_914,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_915,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_916,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_917,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_918,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_919,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_920,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_921,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_922,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_923,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_924,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_925,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_926,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_927,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_928,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_929,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_930,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_931,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_932,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_933,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_934,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_935,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_936,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_937,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_938,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_939,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_940,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_941,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_942,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_943,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_944,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_945,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_946,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_947,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_948,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_949,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_950,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_951,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_952,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_953,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_954,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_955,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_956,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_957,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_958,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_959,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_960,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_961,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_962,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_963,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_964,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_965,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_966,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_967,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_968,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_969,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_970,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_971,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_972,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_973,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_974,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_975,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_976,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_977,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_978,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_979,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_980,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_981,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_982,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_983,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_984,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_985,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_986,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_987,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_988,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_989,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_990,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_991,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_992,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_993,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_994,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_995,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_996,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_997,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_998,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_999,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1000,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1001,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1002,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1003,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1004,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1005,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1006,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1007,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1008,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1009,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1010,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1011,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1012,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1013,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1014,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1015,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1016,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1017,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1018,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1019,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1020,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1021,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1022,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1023,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1024,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1025,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1026,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1027,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1028,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1029,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1030,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1031,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1032,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1033,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1034,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1035,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1036,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1037,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1038,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1039,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1040,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1041,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1042,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1043,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1044,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1045,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1046,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1047,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1048,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1049,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1050,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1051,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1052,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1053,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1054,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1055,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1056,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1057,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1058,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1059,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1060,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1061,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1062,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1063,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1064,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1065,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1066,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1067,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1068,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1069,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1070,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1071,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1072,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1073,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1074,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1075,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1076,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1077,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1078,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1079,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1080,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1081,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1082,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1083,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1084,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1085,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1086,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1087,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1088,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1089,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1090,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1091,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1092,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1093,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1094,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1095,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1096,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1097,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1098,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1099,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1100,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1101,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1102,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1103,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1104,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1105,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1106,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1107,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1108,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1109,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1110,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1111,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1112,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1113,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1114,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1115,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1116,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1117,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1118,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1119,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1120,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1121,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1122,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1123,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1124,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1125,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1126,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1127,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1128,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1129,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1130,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1131,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1132,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1133,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1134,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1135,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1136,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1137,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1138,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1139,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1140,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1141,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1142,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1143,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1144,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1145,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1146,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1147,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1148,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1149,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1150,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1151,climate_1,2035-01-01T18:00:00.000000-0800,0.0
cats_1152,climate_1,2035-01-01T18:00:00.000000-0800,0.0
