bus,bus_type,unused_node,voltage_kV
3093,PQ,TRUE,115
3094,PQ,TRUE,115
3095,PQ,TRUE,115
3096,PQ,TRUE,115
3097,PQ,TRUE,115
3098,PQ,TRUE,115
3099,PQ,TRUE,230
3100,PQ,TRUE,230
3101,PQ,TRUE,230
3102,PQ,TRUE,230
3103,PQ,TRUE,230
3104,PQ,TRUE,230
3105,PQ,TRUE,230
3106,PQ,TRUE,230
3107,PQ,TRUE,230
3108,PQ,TRUE,230
3109,PQ,TRUE,230
3110,PQ,TRUE,230
3111,PQ,TRUE,115
3112,PQ,TRUE,115
3113,PQ,TRUE,115
3114,PQ,TRUE,230
3115,PQ,TRUE,115
3116,PQ,TRUE,230
3117,PQ,TRUE,230
3118,PQ,TRUE,230
3119,PQ,TRUE,230
3120,PQ,TRUE,230
3121,PQ,TRUE,230
3122,PQ,TRUE,230
3123,PQ,TRUE,230
3124,PQ,TRUE,230
3125,PQ,TRUE,115
3126,PQ,TRUE,115
3127,PQ,TRUE,115
3128,PQ,TRUE,115
3129,PQ,TRUE,115
3130,PQ,TRUE,115
3131,PQ,TRUE,115
3132,PQ,TRUE,115
3133,PQ,TRUE,115
3134,PQ,TRUE,115
3135,PQ,TRUE,115
3136,PQ,TRUE,115
3137,PQ,TRUE,115
3138,PQ,TRUE,115
3139,PQ,TRUE,115
3140,PQ,TRUE,115
3141,PQ,TRUE,115
3142,PQ,TRUE,115
3143,PQ,TRUE,115
3144,PQ,TRUE,115
3145,PQ,TRUE,115
3146,PQ,TRUE,115
3147,PQ,TRUE,115
3148,PQ,TRUE,115
3149,PQ,TRUE,115
3150,PQ,TRUE,115
3151,PQ,TRUE,115
3152,PQ,TRUE,115
3153,PQ,TRUE,115
3154,PQ,TRUE,115
3155,PQ,TRUE,115
3156,PQ,TRUE,115
3157,PQ,TRUE,115
3158,PQ,TRUE,115
3159,PQ,TRUE,115
3160,PQ,TRUE,115
3161,PQ,TRUE,115
3162,PQ,TRUE,115
3163,PQ,TRUE,115
3164,PQ,TRUE,115
3165,PQ,TRUE,115
3166,PQ,TRUE,115
3167,PQ,TRUE,115
3168,PQ,TRUE,115
3169,PQ,TRUE,115
3170,PQ,TRUE,115
3171,PQ,TRUE,115
3172,PQ,TRUE,115
3173,PQ,TRUE,115
3174,PQ,TRUE,115
3175,PQ,TRUE,115
3176,PQ,TRUE,115
3177,PQ,TRUE,115
3178,PQ,TRUE,115
3179,PQ,TRUE,115
3180,PQ,TRUE,115
3181,PQ,TRUE,115
3182,PQ,TRUE,115
3183,PQ,TRUE,115
3184,PQ,TRUE,115
3185,PQ,TRUE,115
3186,PQ,TRUE,115
3187,PQ,TRUE,115
3188,PQ,TRUE,115
3189,PQ,TRUE,115
3190,PQ,TRUE,115
3191,PQ,TRUE,115
3192,PQ,TRUE,115
3193,PQ,TRUE,230
3194,PQ,TRUE,230
3195,PQ,TRUE,230
3196,PQ,TRUE,115
3197,PQ,TRUE,115
3198,PQ,TRUE,115
3199,PQ,TRUE,115
3200,PQ,TRUE,230
3201,PQ,TRUE,230
3202,PQ,TRUE,230
3203,PQ,TRUE,230
3204,PQ,TRUE,230
3205,PQ,TRUE,230
3206,PQ,TRUE,230
3207,PQ,TRUE,230
3208,PQ,TRUE,230
3209,PQ,TRUE,230
3210,PQ,TRUE,66
3211,PQ,TRUE,115
3212,PQ,TRUE,115
3213,PQ,TRUE,230
3214,PQ,TRUE,230
3215,PQ,TRUE,230
3216,PQ,TRUE,230
3217,PQ,TRUE,230
3218,PQ,TRUE,230
3219,PQ,TRUE,230
3220,PQ,TRUE,230
3221,PQ,TRUE,230
3222,PQ,TRUE,230
3223,PQ,TRUE,115
3224,PQ,TRUE,115
3225,PQ,TRUE,115
3226,PQ,TRUE,115
3227,PQ,TRUE,115
3228,PQ,TRUE,66
3229,PQ,TRUE,115
3230,PQ,TRUE,115
3231,PQ,TRUE,115
3232,PQ,TRUE,115
3233,PQ,TRUE,230
3234,PQ,TRUE,115
3235,PQ,TRUE,115
3236,PQ,TRUE,115
3237,PQ,TRUE,115
3238,PQ,TRUE,115
3239,PQ,TRUE,115
3240,PQ,TRUE,115
3241,PQ,TRUE,115
3242,PQ,TRUE,230
3243,PQ,TRUE,230
3244,PQ,TRUE,115
3245,PQ,TRUE,230
3246,PQ,TRUE,115
3247,PQ,TRUE,115
3248,PQ,TRUE,115
3249,PQ,TRUE,115
3250,PQ,TRUE,115
3251,PQ,TRUE,230
3252,PQ,TRUE,230
3253,PQ,TRUE,66
3254,PQ,TRUE,66
3255,PQ,TRUE,115
3256,PQ,TRUE,115
3257,PQ,TRUE,115
3258,PQ,TRUE,230
3259,PQ,TRUE,230
3260,PQ,TRUE,115
3261,PQ,TRUE,115
3262,PQ,TRUE,115
3263,PQ,TRUE,115
3264,PQ,TRUE,115
3265,PQ,TRUE,115
3266,PQ,TRUE,115
3267,PQ,TRUE,230
3268,PQ,TRUE,66
3269,PQ,TRUE,115
3270,PQ,TRUE,230
3271,PQ,TRUE,66
3272,PQ,TRUE,115
3273,PQ,TRUE,115
3274,PQ,TRUE,115
3275,PQ,TRUE,115
3276,PQ,TRUE,115
3277,PQ,TRUE,115
3278,PQ,TRUE,115
3279,PQ,TRUE,115
3280,PQ,TRUE,115
3281,PQ,TRUE,115
3282,PQ,TRUE,115
3283,PQ,TRUE,115
3284,PQ,TRUE,115
3285,PQ,TRUE,230
3286,PQ,TRUE,230
3287,PQ,TRUE,230
3288,PQ,TRUE,230
3289,PQ,TRUE,230
3290,PQ,TRUE,230
3291,PQ,TRUE,230
3292,PQ,TRUE,230
3293,PQ,TRUE,230
3294,PQ,TRUE,230
3295,PQ,TRUE,230
3296,PQ,TRUE,230
3297,PQ,TRUE,230
3298,PQ,TRUE,230
3299,PQ,TRUE,230
3300,PQ,TRUE,230
3301,PQ,TRUE,230
3302,PQ,TRUE,230
3303,PQ,TRUE,230
3304,PQ,TRUE,230
3305,PQ,TRUE,230
3306,PQ,TRUE,230
3307,PQ,TRUE,230
3308,PQ,TRUE,115
3309,PQ,TRUE,115
3310,PQ,TRUE,66
3311,PQ,TRUE,66
3312,PQ,TRUE,66
3313,PQ,TRUE,230
3314,PQ,TRUE,230
3315,PQ,TRUE,230
3316,PQ,TRUE,230
3317,PQ,TRUE,230
3318,PQ,TRUE,115
3319,PQ,TRUE,115
3320,PQ,TRUE,115
3321,PQ,TRUE,115
3322,PQ,TRUE,115
3323,PQ,TRUE,115
3324,PQ,TRUE,115
3325,PQ,TRUE,115
3326,PQ,TRUE,115
3327,PQ,TRUE,230
3328,PQ,TRUE,230
3329,PQ,TRUE,230
3330,PQ,TRUE,230
3331,PQ,TRUE,230
3332,PQ,TRUE,230
3333,PQ,TRUE,230
3334,PQ,TRUE,230
3335,PQ,TRUE,230
3336,PQ,TRUE,230
3337,PQ,TRUE,230
3338,PQ,TRUE,230
3339,PQ,TRUE,230
3340,PQ,TRUE,230
3341,PQ,TRUE,230
3342,PQ,TRUE,230
3343,PQ,TRUE,230
3344,PQ,TRUE,230
3345,PQ,TRUE,230
3346,PQ,TRUE,230
3347,PQ,TRUE,230
3348,PQ,TRUE,230
3349,PQ,TRUE,230
3350,PQ,TRUE,230
3351,PQ,TRUE,230
3352,PQ,TRUE,230
3353,PQ,TRUE,230
3354,PQ,TRUE,230
3355,PQ,TRUE,230
3356,PQ,TRUE,230
3357,PQ,TRUE,230
3358,PQ,TRUE,230
3359,PQ,TRUE,230
3360,PQ,TRUE,230
3361,PQ,TRUE,230
3362,PQ,TRUE,230
3363,PQ,TRUE,230
3364,PQ,TRUE,115
3365,PQ,TRUE,115
3366,PQ,TRUE,115
3367,PQ,TRUE,115
3368,PQ,TRUE,115
3369,PQ,TRUE,115
3370,PQ,TRUE,115
3371,PQ,TRUE,115
3372,PQ,TRUE,115
3373,PQ,TRUE,115
3374,PQ,TRUE,230
3375,PQ,TRUE,230
3376,PQ,TRUE,230
3377,PQ,TRUE,230
3378,PQ,TRUE,230
3379,PQ,TRUE,230
3380,PQ,TRUE,230
3381,PQ,TRUE,230
3382,PQ,TRUE,230
3383,PQ,TRUE,230
3384,PQ,TRUE,230
3385,PQ,TRUE,230
3386,PQ,TRUE,230
3387,PQ,TRUE,230
3388,PQ,TRUE,230
3389,PQ,TRUE,230
3390,PQ,TRUE,230
3391,PQ,TRUE,230
3392,PQ,TRUE,230
3393,PQ,TRUE,115
3394,PQ,TRUE,115
3395,PQ,TRUE,115
3396,PQ,TRUE,115
3397,PQ,TRUE,230
3398,PQ,TRUE,230
3399,PQ,TRUE,230
3400,PQ,TRUE,230
3401,PQ,TRUE,230
3402,PQ,TRUE,230
3403,PQ,TRUE,230
3404,PQ,TRUE,230
3405,PQ,TRUE,230
3406,PQ,TRUE,230
3407,PQ,TRUE,230
3408,PQ,TRUE,230
3409,PQ,TRUE,230
3410,PQ,TRUE,230
3411,PQ,TRUE,230
3412,PQ,TRUE,230
3413,PQ,TRUE,230
3414,PQ,TRUE,230
3415,PQ,TRUE,230
3416,PQ,TRUE,230
3417,PQ,TRUE,230
3418,PQ,TRUE,230
3419,PQ,TRUE,230
3420,PQ,TRUE,230
3421,PQ,TRUE,230
3422,PQ,TRUE,230
3423,PQ,TRUE,230
3424,PQ,TRUE,230
3425,PQ,TRUE,230
3426,PQ,TRUE,230
3427,PQ,TRUE,230
3428,PQ,TRUE,115
3429,PQ,TRUE,115
3430,PQ,TRUE,230
3431,PQ,TRUE,115
3432,PQ,TRUE,230
3433,PQ,TRUE,230
3434,PQ,TRUE,230
3435,PQ,TRUE,230
3436,PQ,TRUE,230
3437,PQ,TRUE,230
3438,PQ,TRUE,230
3439,PQ,TRUE,230
3440,PQ,TRUE,115
3441,PQ,TRUE,115
3442,PQ,TRUE,115
3443,PQ,TRUE,115
3444,PQ,TRUE,115
3445,PQ,TRUE,115
3446,PQ,TRUE,115
3447,PQ,TRUE,115
3448,PQ,TRUE,115
3449,PQ,TRUE,115
3450,PQ,TRUE,115
3451,PQ,TRUE,115
3452,PQ,TRUE,115
3453,PQ,TRUE,115
3454,PQ,TRUE,115
3455,PQ,TRUE,115
3456,PQ,TRUE,66
3457,PQ,TRUE,66
3458,PQ,TRUE,115
3459,PQ,TRUE,115
3460,PQ,TRUE,115
3461,PQ,TRUE,115
3462,PQ,TRUE,115
3463,PQ,TRUE,115
3464,PQ,TRUE,115
3465,PQ,TRUE,115
3466,PQ,TRUE,115
3467,PQ,TRUE,115
3468,PQ,TRUE,115
3469,PQ,TRUE,115
3470,PQ,TRUE,115
3471,PQ,TRUE,115
3472,PQ,TRUE,115
3473,PQ,TRUE,115
3474,PQ,TRUE,115
3475,PQ,TRUE,115
3476,PQ,TRUE,115
3477,PQ,TRUE,115
3478,PQ,TRUE,115
3479,PQ,TRUE,115
3480,PQ,TRUE,115
3481,PQ,TRUE,115
3482,PQ,TRUE,115
3483,PQ,TRUE,115
3484,PQ,TRUE,115
3485,PQ,TRUE,115
3486,PQ,TRUE,115
3487,PQ,TRUE,115
3488,PQ,TRUE,115
3489,PQ,TRUE,115
3490,PQ,TRUE,115
3491,PQ,TRUE,115
3492,PQ,TRUE,115
3493,PQ,TRUE,66
3494,PQ,TRUE,115
3495,PQ,TRUE,66
3496,PQ,TRUE,66
3497,PQ,TRUE,66
3498,PQ,TRUE,66
3499,PQ,TRUE,66
3500,PQ,TRUE,66
3501,PQ,TRUE,66
3502,PQ,TRUE,66
3503,PQ,TRUE,66
3504,PQ,TRUE,66
3505,PQ,TRUE,66
3506,PQ,TRUE,66
3507,PQ,TRUE,66
3508,PQ,TRUE,66
3509,PQ,TRUE,66
3510,PQ,TRUE,66
3511,PQ,TRUE,66
3512,PQ,TRUE,66
3513,PQ,TRUE,66
3514,PQ,TRUE,66
3515,PQ,TRUE,66
3516,PQ,TRUE,66
3517,PQ,TRUE,66
3518,PQ,TRUE,66
3519,PQ,TRUE,66
3520,PQ,TRUE,66
3521,PQ,TRUE,66
3522,PQ,TRUE,66
3523,PQ,TRUE,66
3524,PQ,TRUE,66
3525,PQ,TRUE,66
3526,PQ,TRUE,66
3527,PQ,TRUE,66
3528,PQ,TRUE,66
3529,PQ,TRUE,66
3530,PQ,TRUE,66
3531,PQ,TRUE,66
3532,PQ,TRUE,66
3533,PQ,TRUE,66
3534,PQ,TRUE,66
3535,PQ,TRUE,66
3536,PQ,TRUE,230
3537,PQ,TRUE,66
3538,PQ,TRUE,66
3539,PQ,TRUE,66
3540,PQ,TRUE,66
3541,PQ,TRUE,66
3542,PQ,TRUE,66
3543,PQ,TRUE,66
3544,PQ,TRUE,66
3545,PQ,TRUE,66
3546,PQ,TRUE,66
3547,PQ,TRUE,230
3548,PQ,TRUE,230
3549,PQ,TRUE,230
3550,PQ,TRUE,66
3551,PQ,TRUE,66
3552,PQ,TRUE,115
3553,PQ,TRUE,66
3554,PQ,TRUE,115
3555,PQ,TRUE,66
3556,PQ,TRUE,66
3557,PQ,TRUE,66
3558,PQ,TRUE,66
3559,PQ,TRUE,66
3560,PQ,TRUE,66
3561,PQ,TRUE,66
3562,PQ,TRUE,66
3563,PQ,TRUE,66
3564,PQ,TRUE,66
3565,PQ,TRUE,66
3566,PQ,TRUE,66
3567,PQ,TRUE,66
3568,PQ,TRUE,66
3569,PQ,TRUE,66
3570,PQ,TRUE,66
3571,PQ,TRUE,66
3572,PQ,TRUE,66
3573,PQ,TRUE,66
3574,PQ,TRUE,66
3575,PQ,TRUE,66
3576,PQ,TRUE,66
3577,PQ,TRUE,66
3578,PQ,TRUE,66
3579,PQ,TRUE,66
3580,PQ,TRUE,66
3581,PQ,TRUE,66
3582,PQ,TRUE,66
3583,PQ,TRUE,115
3584,PQ,TRUE,115
3585,PQ,TRUE,115
3586,PQ,TRUE,115
3587,PQ,TRUE,115
3588,PQ,TRUE,115
3589,PQ,TRUE,115
3590,PQ,TRUE,115
3591,PQ,TRUE,115
3592,PQ,TRUE,66
3593,PQ,TRUE,66
3594,PQ,TRUE,66
3595,PQ,TRUE,66
3596,PQ,TRUE,66
3597,PQ,TRUE,66
3598,PQ,TRUE,66
3599,PQ,TRUE,66
3600,PQ,TRUE,66
3601,PQ,TRUE,66
3602,PQ,TRUE,66
3603,PQ,TRUE,66
3604,PQ,TRUE,66
3605,PQ,TRUE,66
3606,PQ,TRUE,66
3607,PQ,TRUE,66
3608,PQ,TRUE,66
3609,PQ,TRUE,66
3610,PQ,TRUE,66
3611,PQ,TRUE,66
3612,PQ,TRUE,66
3613,PQ,TRUE,66
3614,PQ,TRUE,66
3615,PQ,TRUE,66
3616,PQ,TRUE,66
3617,PQ,TRUE,66
3618,PQ,TRUE,66
3619,PQ,TRUE,66
3620,PQ,TRUE,66
3621,PQ,TRUE,66
3622,PQ,TRUE,66
3623,PQ,TRUE,66
3624,PQ,TRUE,66
3625,PQ,TRUE,66
3626,PQ,TRUE,66
3627,PQ,TRUE,66
3628,PQ,TRUE,66
3629,PQ,TRUE,66
3630,PQ,TRUE,66
3631,PQ,TRUE,66
3632,PQ,TRUE,66
3633,PQ,TRUE,66
3634,PQ,TRUE,66
3635,PQ,TRUE,66
3636,PQ,TRUE,66
3637,PQ,TRUE,66
3638,PQ,TRUE,66
3639,PQ,TRUE,66
3640,PQ,TRUE,66
3641,PQ,TRUE,66
3642,PQ,TRUE,66
3643,PQ,TRUE,66
3644,PQ,TRUE,66
3645,PQ,TRUE,66
3646,PQ,TRUE,66
3647,PQ,TRUE,66
3648,PQ,TRUE,66
3649,PQ,TRUE,66
3650,PQ,TRUE,66
3651,PQ,TRUE,66
3652,PQ,TRUE,66
3653,PQ,TRUE,66
3654,PQ,TRUE,66
3655,PQ,TRUE,66
3656,PQ,TRUE,66
3657,PQ,TRUE,66
3658,PQ,TRUE,66
3659,PQ,TRUE,66
3660,PQ,TRUE,66
3661,PQ,TRUE,66
3662,PQ,TRUE,66
3663,PQ,TRUE,66
3664,PQ,TRUE,66
3665,PQ,TRUE,66
3666,PQ,TRUE,66
3667,PQ,TRUE,66
3668,PQ,TRUE,66
3669,PQ,TRUE,66
3670,PQ,TRUE,66
3671,PQ,TRUE,66
3672,PQ,TRUE,115
3673,PQ,TRUE,115
3674,PQ,TRUE,115
3675,PQ,TRUE,66
3676,PQ,TRUE,66
3677,PQ,TRUE,66
3678,PQ,TRUE,66
3679,PQ,TRUE,66
3680,PQ,TRUE,66
3681,PQ,TRUE,66
3682,PQ,TRUE,66
3683,PQ,TRUE,115
3684,PQ,TRUE,115
3685,PQ,TRUE,66
3686,PQ,TRUE,66
3687,PQ,TRUE,66
3688,PQ,TRUE,66
3689,PQ,TRUE,66
3690,PQ,TRUE,66
3691,PQ,TRUE,66
3692,PQ,TRUE,66
3693,PQ,TRUE,66
3694,PQ,TRUE,66
3695,PQ,TRUE,66
3696,PQ,TRUE,66
3697,PQ,TRUE,66
3698,PQ,TRUE,66
3699,PQ,TRUE,66
3700,PQ,TRUE,66
3701,PQ,TRUE,66
3702,PQ,TRUE,66
3703,PQ,TRUE,66
3704,PQ,TRUE,66
3705,PQ,TRUE,66
3706,PQ,TRUE,66
3707,PQ,TRUE,66
3708,PQ,TRUE,66
3709,PQ,TRUE,66
3710,PQ,TRUE,66
3711,PQ,TRUE,66
3712,PQ,TRUE,66
3713,PQ,TRUE,66
3714,PQ,TRUE,66
3715,PQ,TRUE,66
3716,PQ,TRUE,66
3717,PQ,TRUE,66
3718,PQ,TRUE,115
3719,PQ,TRUE,115
3720,PQ,TRUE,66
3721,PQ,TRUE,66
3722,PQ,TRUE,66
3723,PQ,TRUE,66
3724,PQ,TRUE,66
3725,PQ,TRUE,66
3726,PQ,TRUE,66
3727,PQ,TRUE,66
3728,PQ,TRUE,66
3729,PQ,TRUE,66
3730,PQ,TRUE,66
3731,PQ,TRUE,66
3732,PQ,TRUE,66
3733,PQ,TRUE,66
3734,PQ,TRUE,66
3735,PQ,TRUE,66
3736,PQ,TRUE,66
3737,PQ,TRUE,66
3738,PQ,TRUE,66
3739,PQ,TRUE,66
3740,PQ,TRUE,66
3741,PQ,TRUE,66
3742,PQ,TRUE,66
3743,PQ,TRUE,66
3744,PQ,TRUE,66
3745,PQ,TRUE,66
3746,PQ,TRUE,66
3747,PQ,TRUE,66
3748,PQ,TRUE,66
3749,PQ,TRUE,66
3750,PQ,TRUE,66
3751,PQ,TRUE,66
3752,PQ,TRUE,66
3753,PQ,TRUE,115
3754,PQ,TRUE,115
3755,PQ,TRUE,66
3756,PQ,TRUE,115
3757,PQ,TRUE,115
3758,PQ,TRUE,66
3759,PQ,TRUE,66
3760,PQ,TRUE,230
3761,PQ,TRUE,230
3762,PQ,TRUE,66
3763,PQ,TRUE,66
3764,PQ,TRUE,66
3765,PQ,TRUE,66
3766,PQ,TRUE,66
3767,PQ,TRUE,66
3768,PQ,TRUE,66
3769,PQ,TRUE,66
3770,PQ,TRUE,66
3771,PQ,TRUE,66
3772,PQ,TRUE,66
3773,PQ,TRUE,66
3774,PQ,TRUE,66
3775,PQ,TRUE,66
3776,PQ,TRUE,66
3777,PQ,TRUE,66
3778,PQ,TRUE,66
3779,PQ,TRUE,66
3780,PQ,TRUE,66
3781,PQ,TRUE,66
3782,PQ,TRUE,66
3783,PQ,TRUE,66
3784,PQ,TRUE,66
3785,PQ,TRUE,66
3786,PQ,TRUE,66
3787,PQ,TRUE,66
3788,PQ,TRUE,115
3789,PQ,TRUE,115
3790,PQ,TRUE,115
3791,PQ,TRUE,115
3792,PQ,TRUE,115
3793,PQ,TRUE,115
3794,PQ,TRUE,115
3795,PQ,TRUE,115
3796,PQ,TRUE,115
3797,PQ,TRUE,115
3798,PQ,TRUE,115
3799,PQ,TRUE,115
3800,PQ,TRUE,115
3801,PQ,TRUE,115
3802,PQ,TRUE,115
3803,PQ,TRUE,115
3804,PQ,TRUE,115
3805,PQ,TRUE,115
3806,PQ,TRUE,66
3807,PQ,TRUE,66
3808,PQ,TRUE,66
3809,PQ,TRUE,230
3810,PQ,TRUE,66
3811,PQ,TRUE,66
3812,PQ,TRUE,66
3813,PQ,TRUE,66
3814,PQ,TRUE,66
3815,PQ,TRUE,66
3816,PQ,TRUE,66
3817,PQ,TRUE,66
3818,PQ,TRUE,66
3819,PQ,TRUE,66
3820,PQ,TRUE,66
3821,PQ,TRUE,66
3822,PQ,TRUE,66
3823,PQ,TRUE,66
3824,PQ,TRUE,66
3825,PQ,TRUE,66
3826,PQ,TRUE,66
3827,PQ,TRUE,66
3828,PQ,TRUE,66
3829,PQ,TRUE,66
3830,PQ,TRUE,66
3831,PQ,TRUE,66
3832,PQ,TRUE,66
3833,PQ,TRUE,66
3834,PQ,TRUE,66
3835,PQ,TRUE,66
3836,PQ,TRUE,66
3837,PQ,TRUE,66
3838,PQ,TRUE,66
3839,PQ,TRUE,66
3840,PQ,TRUE,66
3841,PQ,TRUE,66
3842,PQ,TRUE,66
3843,PQ,TRUE,66
3844,PQ,TRUE,66
3845,PQ,TRUE,66
3846,PQ,TRUE,66
3847,PQ,TRUE,66
3848,PQ,TRUE,66
3849,PQ,TRUE,66
3850,PQ,TRUE,66
3851,PQ,TRUE,66
3852,PQ,TRUE,66
3853,PQ,TRUE,66
3854,PQ,TRUE,66
3855,PQ,TRUE,66
3856,PQ,TRUE,66
3857,PQ,TRUE,66
3858,PQ,TRUE,66
3859,PQ,TRUE,66
3860,PQ,TRUE,66
3861,PQ,TRUE,66
3862,PQ,TRUE,66
3863,PQ,TRUE,66
3864,PQ,TRUE,66
3865,PQ,TRUE,66
3866,PQ,TRUE,66
3867,PQ,TRUE,66
3868,PQ,TRUE,66
3869,PQ,TRUE,66
3870,PQ,TRUE,66
3871,PQ,TRUE,66
3872,PQ,TRUE,66
3873,PQ,TRUE,66
3874,PQ,TRUE,66
3875,PQ,TRUE,66
3876,PQ,TRUE,66
3877,PQ,TRUE,66
3878,PQ,TRUE,115
3879,PQ,TRUE,66
3880,PQ,TRUE,66
3881,PQ,TRUE,66
3882,PQ,TRUE,115
3883,PQ,TRUE,115
3884,PQ,TRUE,115
3885,PQ,TRUE,115
3886,PQ,TRUE,115
3887,PQ,TRUE,230
3888,PQ,TRUE,115
3889,PQ,TRUE,115
3890,PQ,TRUE,115
3891,PQ,TRUE,115
3892,PQ,TRUE,115
3893,PQ,TRUE,115
3894,PQ,TRUE,115
3895,PQ,TRUE,115
3896,PQ,TRUE,115
3897,PQ,TRUE,115
3898,PQ,TRUE,115
3899,PQ,TRUE,115
3900,PQ,TRUE,115
3901,PQ,TRUE,115
3902,PQ,TRUE,115
3903,PQ,TRUE,115
3904,PQ,TRUE,115
3905,PQ,TRUE,115
3906,PQ,TRUE,115
3907,PQ,TRUE,115
3908,PQ,TRUE,115
3909,PQ,TRUE,66
3910,PQ,TRUE,66
3911,PQ,TRUE,66
3912,PQ,TRUE,66
3913,PQ,TRUE,66
3914,PQ,TRUE,66
3915,PQ,TRUE,66
3916,PQ,TRUE,66
3917,PQ,TRUE,66
3918,PQ,TRUE,66
3919,PQ,TRUE,66
3920,PQ,TRUE,66
3921,PQ,TRUE,66
3922,PQ,TRUE,66
3923,PQ,TRUE,66
3924,PQ,TRUE,66
3925,PQ,TRUE,66
3926,PQ,TRUE,66
3927,PQ,TRUE,66
3928,PQ,TRUE,66
3929,PQ,TRUE,66
3930,PQ,TRUE,66
3931,PQ,TRUE,66
3932,PQ,TRUE,66
3933,PQ,TRUE,115
3934,PQ,TRUE,115
3935,PQ,TRUE,66
3936,PQ,TRUE,66
3937,PQ,TRUE,66
3938,PQ,TRUE,66
3939,PQ,TRUE,66
3940,PQ,TRUE,66
3941,PQ,TRUE,66
3942,PQ,TRUE,66
3943,PQ,TRUE,66
3944,PQ,TRUE,66
3945,PQ,TRUE,66
3946,PQ,TRUE,115
3947,PQ,TRUE,115
3948,PQ,TRUE,66
3949,PQ,TRUE,66
3950,PQ,TRUE,66
3951,PQ,TRUE,66
3952,PQ,TRUE,66
3953,PQ,TRUE,66
3954,PQ,TRUE,66
3955,PQ,TRUE,115
3956,PQ,TRUE,115
3957,PQ,TRUE,115
3958,PQ,TRUE,66
3959,PQ,TRUE,66
3960,PQ,TRUE,66
3961,PQ,TRUE,66
3962,PQ,TRUE,66
3963,PQ,TRUE,66
3964,PQ,TRUE,115
3965,PQ,TRUE,66
3966,PQ,TRUE,66
3967,PQ,TRUE,66
3968,PQ,TRUE,66
3969,PQ,TRUE,66
3970,PQ,TRUE,66
3971,PQ,TRUE,66
3972,PQ,TRUE,66
3973,PQ,TRUE,66
3974,PQ,TRUE,66
3975,PQ,TRUE,66
3976,PQ,TRUE,66
3977,PQ,TRUE,66
3978,PQ,TRUE,115
3979,PQ,TRUE,115
3980,PQ,TRUE,115
3981,PQ,TRUE,115
3982,PQ,TRUE,66
3983,PQ,TRUE,115
3984,PQ,TRUE,115
3985,PQ,TRUE,66
3986,PQ,TRUE,66
3987,PQ,TRUE,66
3988,PQ,TRUE,66
3989,PQ,TRUE,66
3990,PQ,TRUE,66
3991,PQ,TRUE,66
3992,PQ,TRUE,66
3993,PQ,TRUE,115
3994,PQ,TRUE,115
3995,PQ,TRUE,115
3996,PQ,TRUE,115
3997,PQ,TRUE,115
3998,PQ,TRUE,115
3999,PQ,TRUE,115
4000,PQ,TRUE,115
4001,PQ,TRUE,115
4002,PQ,TRUE,115
4003,PQ,TRUE,115
4004,PQ,TRUE,115
4005,PQ,TRUE,66
4006,PQ,TRUE,66
4007,PQ,TRUE,66
4008,PQ,TRUE,66
4009,PQ,TRUE,66
4010,PQ,TRUE,66
4011,PQ,TRUE,66
4012,PQ,TRUE,66
4013,PQ,TRUE,66
4014,PQ,TRUE,66
4015,PQ,TRUE,115
4016,PQ,TRUE,230
4017,PQ,TRUE,66
4018,PQ,TRUE,66
4019,PQ,TRUE,66
4020,PQ,TRUE,66
4021,PQ,TRUE,115
4022,PQ,TRUE,115
4023,PQ,TRUE,115
4024,PQ,TRUE,115
4025,PQ,TRUE,66
4026,PQ,TRUE,66
4027,PQ,TRUE,66
4028,PQ,TRUE,115
4029,PQ,TRUE,66
4030,PQ,TRUE,66
4031,PQ,TRUE,66
4032,PQ,TRUE,66
4033,PQ,TRUE,66
4034,PQ,TRUE,66
4035,PQ,TRUE,115
4036,PQ,TRUE,115
4037,PQ,TRUE,115
4038,PQ,TRUE,115
4039,PQ,TRUE,115
4040,PQ,TRUE,115
4041,PQ,TRUE,115
4042,PQ,TRUE,66
4043,PQ,TRUE,66
4044,PQ,TRUE,66
4045,PQ,TRUE,66
4046,PQ,TRUE,66
4047,PQ,TRUE,66
4048,PQ,TRUE,66
4049,PQ,TRUE,66
4050,PQ,TRUE,66
4051,PQ,TRUE,230
4052,PQ,TRUE,230
4053,PQ,TRUE,66
4054,PQ,TRUE,66
4055,PQ,TRUE,66
4056,PQ,TRUE,66
4057,PQ,TRUE,66
4058,PQ,TRUE,66
4059,PQ,TRUE,66
4060,PQ,TRUE,115
4061,PQ,TRUE,115
4062,PQ,TRUE,115
4063,PQ,TRUE,66
4064,PQ,TRUE,66
4065,PQ,TRUE,66
4066,PQ,TRUE,66
4067,PQ,TRUE,66
4068,PQ,TRUE,66
4069,PQ,TRUE,66
4070,PQ,TRUE,66
4071,PQ,TRUE,115
4072,PQ,TRUE,66
4073,PQ,TRUE,66
4074,PQ,TRUE,66
4075,PQ,TRUE,66
4076,PQ,TRUE,230
4077,PQ,TRUE,115
4078,PQ,TRUE,66
4079,PQ,TRUE,66
4080,PQ,TRUE,66
4081,PQ,TRUE,66
4082,PQ,TRUE,66
4083,PQ,TRUE,66
4084,PQ,TRUE,66
4085,PQ,TRUE,115
4086,PQ,TRUE,115
4087,PQ,TRUE,66
4088,PQ,TRUE,66
4089,PQ,TRUE,115
4090,PQ,TRUE,115
