bus,scenario,timepoint,load_MW
2129,1,2035-01-01T13:00:00.000000-0800,5.776039116
1111,1,2035-01-01T18:00:00.000000-0800,1.4833269
1724,1,2035-01-01T08:00:00.000000-0800,2.885501515
1388,1,2035-01-01T01:00:00.000000-0800,2.112131565
1724,1,2035-01-01T01:00:00.000000-0800,2.725702045
1254,1,2035-01-01T14:00:00.000000-0800,33.09412347
1136,1,2035-01-01T03:00:00.000000-0800,6.127995909
437,1,2035-01-01T19:00:00.000000-0800,14.6000151
1457,1,2035-01-01T21:00:00.000000-0800,7.866254774
1350,1,2035-01-01T06:00:00.000000-0800,1.48359181
7662,1,2035-01-01T15:00:00.000000-0800,8.28934112
90,1,2035-01-01T08:00:00.000000-0800,11.92007645
1908,1,2035-01-01T13:00:00.000000-0800,25.1526351
967,1,2035-01-01T08:00:00.000000-0800,1.944762291
949,1,2035-01-01T01:00:00.000000-0800,7.925739722
1282,1,2035-01-01T13:00:00.000000-0800,4.2571934
203,1,2035-01-01T16:00:00.000000-0800,7.732677779
948,1,2035-01-01T23:00:00.000000-0800,1.3791824
344,1,2035-01-01T03:00:00.000000-0800,27.34199927
2054,1,2035-01-01T13:00:00.000000-0800,5.347519571
1347,1,2035-01-01T16:00:00.000000-0800,19.63893714
2152,1,2035-01-01T23:00:00.000000-0800,15.02467822
8132,1,2035-01-01T15:00:00.000000-0800,2.403190672
82,1,2035-01-01T23:00:00.000000-0800,37.78060803
180,1,2035-01-01T11:00:00.000000-0800,1.6225404
1820,1,2035-01-01T14:00:00.000000-0800,0.234749489
8443,1,2035-01-01T17:00:00.000000-0800,2.367208739
67,1,2035-01-01T22:00:00.000000-0800,3.116440233
2185,1,2035-01-01T00:00:00.000000-0800,115.9736469
1860,1,2035-01-01T13:00:00.000000-0800,3.162513078
1181,1,2035-01-01T16:00:00.000000-0800,5.57639247
1893,1,2035-01-01T04:00:00.000000-0800,10.7097375
1905,1,2035-01-01T21:00:00.000000-0800,14.63123932
1949,1,2035-01-01T20:00:00.000000-0800,12.85922931
172,1,2035-01-01T17:00:00.000000-0800,3.974748186
450,1,2035-01-01T21:00:00.000000-0800,20.25321505
7978,1,2035-01-01T01:00:00.000000-0800,2.24209375
392,1,2035-01-01T14:00:00.000000-0800,9.45018675
27,1,2035-01-01T22:00:00.000000-0800,3.71231277
1100,1,2035-01-01T20:00:00.000000-0800,2.4011418
449,1,2035-01-01T09:00:00.000000-0800,4.116873118
2183,1,2035-01-01T19:00:00.000000-0800,0.735930061
8074,1,2035-01-01T22:00:00.000000-0800,17.48992989
976,1,2035-01-01T21:00:00.000000-0800,8.11531109
98,1,2035-01-01T01:00:00.000000-0800,0.12178099
1158,1,2035-01-01T03:00:00.000000-0800,12.55788397
8863,1,2035-01-01T00:00:00.000000-0800,2.569885932
440,1,2035-01-01T15:00:00.000000-0800,3.462558523
2390,1,2035-01-01T18:00:00.000000-0800,0.694946346
8621,1,2035-01-01T03:00:00.000000-0800,1.691581977
1153,1,2035-01-01T13:00:00.000000-0800,1.3733513
1789,1,2035-01-01T09:00:00.000000-0800,31.18825479
8583,1,2035-01-01T01:00:00.000000-0800,14.68570708
1260,1,2035-01-01T01:00:00.000000-0800,84.34131392
2315,1,2035-01-01T02:00:00.000000-0800,17.07468774
1391,1,2035-01-01T07:00:00.000000-0800,7.105099163
894,1,2035-01-01T00:00:00.000000-0800,11.74522383
2074,1,2035-01-01T01:00:00.000000-0800,15.57815688
605,1,2035-01-01T03:00:00.000000-0800,30.14071276
8790,1,2035-01-01T06:00:00.000000-0800,12.291555
323,1,2035-01-01T07:00:00.000000-0800,0.13578542
1450,1,2035-01-01T09:00:00.000000-0800,11.62436
1369,1,2035-01-01T20:00:00.000000-0800,25.16969613
711,1,2035-01-01T22:00:00.000000-0800,37.04478373
1241,1,2035-01-01T04:00:00.000000-0800,50.16010122
1180,1,2035-01-01T19:00:00.000000-0800,2.118953528
1879,1,2035-01-01T04:00:00.000000-0800,2.445826788
1121,1,2035-01-01T02:00:00.000000-0800,21.56400627
1395,1,2035-01-01T05:00:00.000000-0800,13.10343824
820,1,2035-01-01T12:00:00.000000-0800,6.056571097
93,1,2035-01-01T19:00:00.000000-0800,19.37276687
1099,1,2035-01-01T08:00:00.000000-0800,13.09999765
7939,1,2035-01-01T07:00:00.000000-0800,5.016175545
1698,1,2035-01-01T08:00:00.000000-0800,9.17789542
1959,1,2035-01-01T12:00:00.000000-0800,2.889063015
1469,1,2035-01-01T08:00:00.000000-0800,29.97741548
125,1,2035-01-01T18:00:00.000000-0800,13.27897398
418,1,2035-01-01T23:00:00.000000-0800,12.0410217
1011,1,2035-01-01T11:00:00.000000-0800,0.052762997
1546,1,2035-01-01T23:00:00.000000-0800,7.079480745
1260,1,2035-01-01T20:00:00.000000-0800,97.35126413
2024,1,2035-01-01T06:00:00.000000-0800,3.204250583
1466,1,2035-01-01T01:00:00.000000-0800,11.28739157
710,1,2035-01-01T16:00:00.000000-0800,14.7173861
2056,1,2035-01-01T12:00:00.000000-0800,3.134684254
7888,1,2035-01-01T05:00:00.000000-0800,0.004337
1032,1,2035-01-01T12:00:00.000000-0800,50.1715283
1562,1,2035-01-01T08:00:00.000000-0800,6.398998631
374,1,2035-01-01T15:00:00.000000-0800,19.88452823
2215,1,2035-01-01T22:00:00.000000-0800,9.634934815
813,1,2035-01-01T18:00:00.000000-0800,26.76491181
1034,1,2035-01-01T06:00:00.000000-0800,18.23014619
249,1,2035-01-01T09:00:00.000000-0800,0.006961371
627,1,2035-01-01T00:00:00.000000-0800,3.478879349
835,1,2035-01-01T19:00:00.000000-0800,6.755025425
278,1,2035-01-01T20:00:00.000000-0800,10.4633597
7919,1,2035-01-01T18:00:00.000000-0800,7.676033511
2367,1,2035-01-01T03:00:00.000000-0800,33.85313682
1450,1,2035-01-01T19:00:00.000000-0800,6.0211963
8684,1,2035-01-01T21:00:00.000000-0800,0.57663434
1230,1,2035-01-01T02:00:00.000000-0800,5.340939355
2191,1,2035-01-01T03:00:00.000000-0800,1.011777919
8706,1,2035-01-01T17:00:00.000000-0800,6.981674623
315,1,2035-01-01T19:00:00.000000-0800,0.010103999
8868,1,2035-01-01T22:00:00.000000-0800,5.227110111
8394,1,2035-01-01T04:00:00.000000-0800,1.88100331
1067,1,2035-01-01T03:00:00.000000-0800,28.60988268
8572,1,2035-01-01T11:00:00.000000-0800,14.39519063
2376,1,2035-01-01T16:00:00.000000-0800,6.809003615
2017,1,2035-01-01T10:00:00.000000-0800,7.837932546
847,1,2035-01-01T01:00:00.000000-0800,3.899784
1341,1,2035-01-01T01:00:00.000000-0800,5.312278125
708,1,2035-01-01T22:00:00.000000-0800,21.42778365
1248,1,2035-01-01T05:00:00.000000-0800,32.67412984
476,1,2035-01-01T12:00:00.000000-0800,15.04415607
997,1,2035-01-01T10:00:00.000000-0800,9.082227777
2072,1,2035-01-01T11:00:00.000000-0800,10.4420737
728,1,2035-01-01T13:00:00.000000-0800,48.21672085
135,1,2035-01-01T00:00:00.000000-0800,9.451909561
7807,1,2035-01-01T14:00:00.000000-0800,0.18603392
8712,1,2035-01-01T13:00:00.000000-0800,1.933446711
1737,1,2035-01-01T17:00:00.000000-0800,10.55700633
7751,1,2035-01-01T23:00:00.000000-0800,1.2900134
792,1,2035-01-01T10:00:00.000000-0800,11.90842621
133,1,2035-01-01T15:00:00.000000-0800,3.920353598
1412,1,2035-01-01T01:00:00.000000-0800,0.542952
8082,1,2035-01-01T01:00:00.000000-0800,39.88824235
1526,1,2035-01-01T03:00:00.000000-0800,14.24369327
932,1,2035-01-01T10:00:00.000000-0800,13.35065876
805,1,2035-01-01T15:00:00.000000-0800,25.72961585
325,1,2035-01-01T06:00:00.000000-0800,7.054538
1285,1,2035-01-01T14:00:00.000000-0800,3.42539991
1947,1,2035-01-01T01:00:00.000000-0800,18.70908757
2192,1,2035-01-01T15:00:00.000000-0800,6.327976578
8328,1,2035-01-01T21:00:00.000000-0800,0.013703
7999,1,2035-01-01T13:00:00.000000-0800,7.318396446
1223,1,2035-01-01T22:00:00.000000-0800,0.121565254
1203,1,2035-01-01T13:00:00.000000-0800,12.93116165
7819,1,2035-01-01T12:00:00.000000-0800,3.869895826
781,1,2035-01-01T12:00:00.000000-0800,56.08563024
114,1,2035-01-01T23:00:00.000000-0800,29.49864721
2085,1,2035-01-01T11:00:00.000000-0800,52.43286424
2290,1,2035-01-01T01:00:00.000000-0800,19.11337072
1562,1,2035-01-01T02:00:00.000000-0800,4.498573571
1259,1,2035-01-01T16:00:00.000000-0800,66.58987152
7755,1,2035-01-01T01:00:00.000000-0800,5.296430756
2082,1,2035-01-01T20:00:00.000000-0800,107.4196386
849,1,2035-01-01T03:00:00.000000-0800,0.617357188
1021,1,2035-01-01T15:00:00.000000-0800,34.31662375
902,1,2035-01-01T06:00:00.000000-0800,13.97580687
1098,1,2035-01-01T07:00:00.000000-0800,4.569535279
249,1,2035-01-01T12:00:00.000000-0800,0.002349907
8573,1,2035-01-01T17:00:00.000000-0800,20.20444801
680,1,2035-01-01T04:00:00.000000-0800,40.14755584
1956,1,2035-01-01T05:00:00.000000-0800,6.012376977
909,1,2035-01-01T06:00:00.000000-0800,0.79446545
872,1,2035-01-01T02:00:00.000000-0800,4.307942324
758,1,2035-01-01T19:00:00.000000-0800,7.092565891
1543,1,2035-01-01T04:00:00.000000-0800,1.953741054
1817,1,2035-01-01T17:00:00.000000-0800,0.432124314
8177,1,2035-01-01T17:00:00.000000-0800,2.845989522
8835,1,2035-01-01T23:00:00.000000-0800,0.475699902
1462,1,2035-01-01T02:00:00.000000-0800,1.34926016
2081,1,2035-01-01T06:00:00.000000-0800,5.360922225
8009,1,2035-01-01T16:00:00.000000-0800,26.65010641
106,1,2035-01-01T21:00:00.000000-0800,6.06551337
245,1,2035-01-01T00:00:00.000000-0800,0.050833305
7663,1,2035-01-01T22:00:00.000000-0800,0.759753342
167,1,2035-01-01T21:00:00.000000-0800,1.1504834
172,1,2035-01-01T04:00:00.000000-0800,2.861664428
7868,1,2035-01-01T23:00:00.000000-0800,5.6530513
7824,1,2035-01-01T07:00:00.000000-0800,31.65648093
11,1,2035-01-01T23:00:00.000000-0800,3.086294244
7662,1,2035-01-01T23:00:00.000000-0800,9.583384315
7676,1,2035-01-01T15:00:00.000000-0800,22.26928525
615,1,2035-01-01T11:00:00.000000-0800,3.318383225
789,1,2035-01-01T19:00:00.000000-0800,5.211805459
758,1,2035-01-01T16:00:00.000000-0800,6.566891195
636,1,2035-01-01T11:00:00.000000-0800,36.0939767
250,1,2035-01-01T14:00:00.000000-0800,29.09812433
1420,1,2035-01-01T05:00:00.000000-0800,1.0330513
484,1,2035-01-01T12:00:00.000000-0800,13.86610554
1730,1,2035-01-01T17:00:00.000000-0800,0.06687102
8599,1,2035-01-01T21:00:00.000000-0800,8.469490786
8556,1,2035-01-01T00:00:00.000000-0800,8.274579253
2065,1,2035-01-01T18:00:00.000000-0800,9.673555199
8607,1,2035-01-01T03:00:00.000000-0800,109.2074514
1513,1,2035-01-01T19:00:00.000000-0800,22.41351853
1315,1,2035-01-01T08:00:00.000000-0800,1.79203
8380,1,2035-01-01T22:00:00.000000-0800,0.100499329
8831,1,2035-01-01T09:00:00.000000-0800,1.9281259
1772,1,2035-01-01T08:00:00.000000-0800,3.44473546
1579,1,2035-01-01T03:00:00.000000-0800,5.970180096
562,1,2035-01-01T04:00:00.000000-0800,3.022853335
995,1,2035-01-01T08:00:00.000000-0800,31.18077466
241,1,2035-01-01T21:00:00.000000-0800,0.54055237
69,1,2035-01-01T02:00:00.000000-0800,8.526697546
7781,1,2035-01-01T19:00:00.000000-0800,7.402303206
1908,1,2035-01-01T23:00:00.000000-0800,12.2101784
2369,1,2035-01-01T15:00:00.000000-0800,43.16397275
1530,1,2035-01-01T19:00:00.000000-0800,12.62424494
1713,1,2035-01-01T03:00:00.000000-0800,4.037436549
1846,1,2035-01-01T19:00:00.000000-0800,70.06831957
8205,1,2035-01-01T08:00:00.000000-0800,8.49426769
533,1,2035-01-01T23:00:00.000000-0800,15.54518896
7696,1,2035-01-01T00:00:00.000000-0800,15.96983545
1995,1,2035-01-01T17:00:00.000000-0800,3.103071338
1911,1,2035-01-01T12:00:00.000000-0800,14.20465702
1331,1,2035-01-01T19:00:00.000000-0800,2.501209502
1722,1,2035-01-01T05:00:00.000000-0800,0.014285
7974,1,2035-01-01T07:00:00.000000-0800,48.91166273
2137,1,2035-01-01T23:00:00.000000-0800,17.45492319
73,1,2035-01-01T13:00:00.000000-0800,14.62019417
8160,1,2035-01-01T18:00:00.000000-0800,16.37139348
8064,1,2035-01-01T17:00:00.000000-0800,0.015891
671,1,2035-01-01T14:00:00.000000-0800,19.0496854
132,1,2035-01-01T17:00:00.000000-0800,13.38776928
1277,1,2035-01-01T17:00:00.000000-0800,7.9778936
8300,1,2035-01-01T07:00:00.000000-0800,7.485736672
1254,1,2035-01-01T09:00:00.000000-0800,31.91423308
979,1,2035-01-01T21:00:00.000000-0800,12.13746609
394,1,2035-01-01T01:00:00.000000-0800,16.93559354
8380,1,2035-01-01T23:00:00.000000-0800,0.098820418
1216,1,2035-01-01T16:00:00.000000-0800,0.4885702
165,1,2035-01-01T13:00:00.000000-0800,0.4674725
1703,1,2035-01-01T08:00:00.000000-0800,7.689711997
1394,1,2035-01-01T13:00:00.000000-0800,6.445502647
947,1,2035-01-01T11:00:00.000000-0800,9.958702826
911,1,2035-01-01T21:00:00.000000-0800,2.484849868
1134,1,2035-01-01T07:00:00.000000-0800,0.255431118
8290,1,2035-01-01T19:00:00.000000-0800,2.0550044
2040,1,2035-01-01T06:00:00.000000-0800,21.46985637
8408,1,2035-01-01T08:00:00.000000-0800,3.132032326
1041,1,2035-01-01T16:00:00.000000-0800,2.7297522
192,1,2035-01-01T16:00:00.000000-0800,4.787047479
1441,1,2035-01-01T04:00:00.000000-0800,3.347995183
8006,1,2035-01-01T11:00:00.000000-0800,0.24307018
7829,1,2035-01-01T03:00:00.000000-0800,22.41276517
2156,1,2035-01-01T15:00:00.000000-0800,3.667773167
1480,1,2035-01-01T17:00:00.000000-0800,0.339549338
7971,1,2035-01-01T18:00:00.000000-0800,7.539611118
980,1,2035-01-01T08:00:00.000000-0800,5.689549474
1947,1,2035-01-01T21:00:00.000000-0800,13.58170363
541,1,2035-01-01T04:00:00.000000-0800,16.63181128
2380,1,2035-01-01T05:00:00.000000-0800,42.6780692
840,1,2035-01-01T04:00:00.000000-0800,8.166535038
1508,1,2035-01-01T13:00:00.000000-0800,23.0176081
1355,1,2035-01-01T11:00:00.000000-0800,1.532680905
383,1,2035-01-01T18:00:00.000000-0800,12.43092584
1490,1,2035-01-01T20:00:00.000000-0800,0.84160803
2128,1,2035-01-01T15:00:00.000000-0800,13.61557913
8001,1,2035-01-01T12:00:00.000000-0800,0.7949672
1450,1,2035-01-01T00:00:00.000000-0800,11.241357
808,1,2035-01-01T16:00:00.000000-0800,36.11175743
1199,1,2035-01-01T23:00:00.000000-0800,9.467158535
8727,1,2035-01-01T23:00:00.000000-0800,6.706173891
2268,1,2035-01-01T02:00:00.000000-0800,0.943523202
1003,1,2035-01-01T10:00:00.000000-0800,8.501580766
645,1,2035-01-01T05:00:00.000000-0800,14.3116526
101,1,2035-01-01T11:00:00.000000-0800,6.431464488
735,1,2035-01-01T01:00:00.000000-0800,4.1281465
533,1,2035-01-01T19:00:00.000000-0800,12.79170285
570,1,2035-01-01T11:00:00.000000-0800,5.510742585
1368,1,2035-01-01T11:00:00.000000-0800,16.61631585
2114,1,2035-01-01T22:00:00.000000-0800,0.266379215
439,1,2035-01-01T00:00:00.000000-0800,32.13819463
392,1,2035-01-01T03:00:00.000000-0800,7.300237169
1905,1,2035-01-01T06:00:00.000000-0800,13.41566017
7821,1,2035-01-01T17:00:00.000000-0800,5.033899494
7889,1,2035-01-01T18:00:00.000000-0800,0.004234
1316,1,2035-01-01T19:00:00.000000-0800,0.003743
889,1,2035-01-01T21:00:00.000000-0800,9.688112366
2123,1,2035-01-01T23:00:00.000000-0800,23.27344239
1419,1,2035-01-01T06:00:00.000000-0800,0.7637518
994,1,2035-01-01T05:00:00.000000-0800,4.881031131
683,1,2035-01-01T13:00:00.000000-0800,25.11918214
2162,1,2035-01-01T19:00:00.000000-0800,5.961318157
2229,1,2035-01-01T05:00:00.000000-0800,16.18272527
1536,1,2035-01-01T06:00:00.000000-0800,6.266814794
1012,1,2035-01-01T21:00:00.000000-0800,29.81005296
72,1,2035-01-01T18:00:00.000000-0800,10.05212762
1828,1,2035-01-01T11:00:00.000000-0800,0.8234001
8052,1,2035-01-01T19:00:00.000000-0800,2.0467787
1185,1,2035-01-01T11:00:00.000000-0800,23.81693803
980,1,2035-01-01T22:00:00.000000-0800,4.908041521
8540,1,2035-01-01T23:00:00.000000-0800,29.8887418
8462,1,2035-01-01T09:00:00.000000-0800,5.374354677
2118,1,2035-01-01T22:00:00.000000-0800,55.3656173
2388,1,2035-01-01T22:00:00.000000-0800,0.150994648
1033,1,2035-01-01T23:00:00.000000-0800,42.10342193
898,1,2035-01-01T15:00:00.000000-0800,5.088754677
8045,1,2035-01-01T09:00:00.000000-0800,7.310061331
1754,1,2035-01-01T19:00:00.000000-0800,1.90051952
2279,1,2035-01-01T11:00:00.000000-0800,4.206720978
2267,1,2035-01-01T20:00:00.000000-0800,0.28424194
8723,1,2035-01-01T15:00:00.000000-0800,1.132714766
8842,1,2035-01-01T15:00:00.000000-0800,25.88644671
8328,1,2035-01-01T09:00:00.000000-0800,0.044406998
131,1,2035-01-01T19:00:00.000000-0800,1.3349994
2012,1,2035-01-01T21:00:00.000000-0800,6.321565917
201,1,2035-01-01T13:00:00.000000-0800,5.182400234
1078,1,2035-01-01T15:00:00.000000-0800,21.09317367
2156,1,2035-01-01T13:00:00.000000-0800,4.562625334
1697,1,2035-01-01T19:00:00.000000-0800,1.005600073
8608,1,2035-01-01T04:00:00.000000-0800,20.69333448
1773,1,2035-01-01T20:00:00.000000-0800,8.948472181
8732,1,2035-01-01T00:00:00.000000-0800,0.629590301
8338,1,2035-01-01T10:00:00.000000-0800,5.299255768
68,1,2035-01-01T11:00:00.000000-0800,1.9231937
197,1,2035-01-01T13:00:00.000000-0800,0.058712994
8617,1,2035-01-01T01:00:00.000000-0800,7.892912796
1796,1,2035-01-01T10:00:00.000000-0800,9.680810774
1620,1,2035-01-01T09:00:00.000000-0800,12.656314
1227,1,2035-01-01T23:00:00.000000-0800,52.2822222
8394,1,2035-01-01T07:00:00.000000-0800,2.540846373
478,1,2035-01-01T00:00:00.000000-0800,13.28257426
1913,1,2035-01-01T01:00:00.000000-0800,5.638830408
937,1,2035-01-01T13:00:00.000000-0800,11.78012024
891,1,2035-01-01T06:00:00.000000-0800,12.53057224
2226,1,2035-01-01T13:00:00.000000-0800,11.43051967
2321,1,2035-01-01T14:00:00.000000-0800,60.42447151
1999,1,2035-01-01T06:00:00.000000-0800,2.632085546
7991,1,2035-01-01T08:00:00.000000-0800,16.385287
2253,1,2035-01-01T10:00:00.000000-0800,11.9329262
620,1,2035-01-01T02:00:00.000000-0800,0.00981
2128,1,2035-01-01T07:00:00.000000-0800,12.67349199
598,1,2035-01-01T03:00:00.000000-0800,1.12912698
8358,1,2035-01-01T11:00:00.000000-0800,1.98441961
7654,1,2035-01-01T16:00:00.000000-0800,2.25158023
1815,1,2035-01-01T22:00:00.000000-0800,17.6739598
1355,1,2035-01-01T03:00:00.000000-0800,0.965658485
4,1,2035-01-01T18:00:00.000000-0800,25.24421136
8400,1,2035-01-01T02:00:00.000000-0800,0.402066913
261,1,2035-01-01T14:00:00.000000-0800,0.31883408
1299,1,2035-01-01T22:00:00.000000-0800,1.585355466
1926,1,2035-01-01T02:00:00.000000-0800,34.16792406
2087,1,2035-01-01T09:00:00.000000-0800,14.76273838
1042,1,2035-01-01T20:00:00.000000-0800,3.1150647
2356,1,2035-01-01T20:00:00.000000-0800,3.291742849
7839,1,2035-01-01T16:00:00.000000-0800,27.30597297
1859,1,2035-01-01T23:00:00.000000-0800,10.98106883
8591,1,2035-01-01T20:00:00.000000-0800,23.61197772
355,1,2035-01-01T02:00:00.000000-0800,10.34605943
299,1,2035-01-01T22:00:00.000000-0800,4.0907156
2162,1,2035-01-01T00:00:00.000000-0800,5.690112017
7992,1,2035-01-01T02:00:00.000000-0800,9.318153594
400,1,2035-01-01T09:00:00.000000-0800,7.951196481
888,1,2035-01-01T21:00:00.000000-0800,6.94042531
8571,1,2035-01-01T04:00:00.000000-0800,4.273453363
163,1,2035-01-01T17:00:00.000000-0800,2.491978358
388,1,2035-01-01T03:00:00.000000-0800,16.04159429
1066,1,2035-01-01T00:00:00.000000-0800,49.04651007
8335,1,2035-01-01T01:00:00.000000-0800,17.98381392
35,1,2035-01-01T14:00:00.000000-0800,6.485316
1878,1,2035-01-01T14:00:00.000000-0800,2.3498152
2227,1,2035-01-01T17:00:00.000000-0800,19.09294493
8014,1,2035-01-01T19:00:00.000000-0800,5.691762067
323,1,2035-01-01T11:00:00.000000-0800,0.14857516
7690,1,2035-01-01T14:00:00.000000-0800,24.11260737
324,1,2035-01-01T07:00:00.000000-0800,8.767125
40,1,2035-01-01T19:00:00.000000-0800,10.6315389
8386,1,2035-01-01T22:00:00.000000-0800,1.1235197
2032,1,2035-01-01T06:00:00.000000-0800,16.58511238
7976,1,2035-01-01T17:00:00.000000-0800,22.65841638
231,1,2035-01-01T10:00:00.000000-0800,0.006349
1201,1,2035-01-01T18:00:00.000000-0800,8.644188122
754,1,2035-01-01T19:00:00.000000-0800,14.04925749
2380,1,2035-01-01T03:00:00.000000-0800,38.46529948
8332,1,2035-01-01T12:00:00.000000-0800,4.261698614
8064,1,2035-01-01T12:00:00.000000-0800,0.03549201
2163,1,2035-01-01T22:00:00.000000-0800,1.659966161
1451,1,2035-01-01T05:00:00.000000-0800,4.878702186
771,1,2035-01-01T08:00:00.000000-0800,13.74413096
296,1,2035-01-01T14:00:00.000000-0800,6.837441656
2042,1,2035-01-01T04:00:00.000000-0800,0.08163413
1828,1,2035-01-01T00:00:00.000000-0800,0.8960814
1117,1,2035-01-01T10:00:00.000000-0800,82.65340055
53,1,2035-01-01T22:00:00.000000-0800,1.979352737
2134,1,2035-01-01T08:00:00.000000-0800,1.028176184
1968,1,2035-01-01T18:00:00.000000-0800,3.467976348
2046,1,2035-01-01T04:00:00.000000-0800,6.302612289
1414,1,2035-01-01T02:00:00.000000-0800,9.328699508
678,1,2035-01-01T23:00:00.000000-0800,10.40280269
8607,1,2035-01-01T04:00:00.000000-0800,113.2417724
1695,1,2035-01-01T21:00:00.000000-0800,17.61425785
907,1,2035-01-01T23:00:00.000000-0800,0.22283957
7678,1,2035-01-01T03:00:00.000000-0800,1.682695655
1153,1,2035-01-01T07:00:00.000000-0800,1.7981779
168,1,2035-01-01T01:00:00.000000-0800,3.107643774
697,1,2035-01-01T19:00:00.000000-0800,23.41174343
36,1,2035-01-01T12:00:00.000000-0800,11.89544136
1170,1,2035-01-01T16:00:00.000000-0800,0.87563385
701,1,2035-01-01T17:00:00.000000-0800,15.16246196
1224,1,2035-01-01T06:00:00.000000-0800,9.238379351
7914,1,2035-01-01T05:00:00.000000-0800,10.17950774
8829,1,2035-01-01T13:00:00.000000-0800,7.956408968
7991,1,2035-01-01T14:00:00.000000-0800,12.274352
1907,1,2035-01-01T20:00:00.000000-0800,41.31969457
8066,1,2035-01-01T12:00:00.000000-0800,0.011541
594,1,2035-01-01T22:00:00.000000-0800,3.083679607
1284,1,2035-01-01T01:00:00.000000-0800,1.02275494
1257,1,2035-01-01T04:00:00.000000-0800,50.03214288
267,1,2035-01-01T08:00:00.000000-0800,17.84349459
2258,1,2035-01-01T13:00:00.000000-0800,7.71358587
1693,1,2035-01-01T14:00:00.000000-0800,14.76348265
426,1,2035-01-01T15:00:00.000000-0800,73.35443802
50,1,2035-01-01T19:00:00.000000-0800,11.70926802
1436,1,2035-01-01T02:00:00.000000-0800,6.897945773
257,1,2035-01-01T04:00:00.000000-0800,0.06731467
8044,1,2035-01-01T01:00:00.000000-0800,6.991438722
908,1,2035-01-01T23:00:00.000000-0800,11.08891059
1779,1,2035-01-01T12:00:00.000000-0800,2.01218954
1531,1,2035-01-01T21:00:00.000000-0800,2.023717343
786,1,2035-01-01T07:00:00.000000-0800,12.49887737
8652,1,2035-01-01T10:00:00.000000-0800,4.744876142
8868,1,2035-01-01T10:00:00.000000-0800,7.571143799
8148,1,2035-01-01T17:00:00.000000-0800,1.401311884
8125,1,2035-01-01T07:00:00.000000-0800,1.052193337
1781,1,2035-01-01T22:00:00.000000-0800,3.793520821
1268,1,2035-01-01T09:00:00.000000-0800,18.97784576
1785,1,2035-01-01T01:00:00.000000-0800,4.765765677
8796,1,2035-01-01T18:00:00.000000-0800,0.94978374
7788,1,2035-01-01T01:00:00.000000-0800,30.86093677
1608,1,2035-01-01T22:00:00.000000-0800,47.48934536
7897,1,2035-01-01T06:00:00.000000-0800,7.458218355
8849,1,2035-01-01T08:00:00.000000-0800,4.026320749
7850,1,2035-01-01T04:00:00.000000-0800,1.176096565
8657,1,2035-01-01T06:00:00.000000-0800,0.13088623
590,1,2035-01-01T16:00:00.000000-0800,2.809574775
482,1,2035-01-01T06:00:00.000000-0800,1.451557952
551,1,2035-01-01T20:00:00.000000-0800,64.7161394
2166,1,2035-01-01T15:00:00.000000-0800,2.50676036
322,1,2035-01-01T00:00:00.000000-0800,1.4271316
741,1,2035-01-01T07:00:00.000000-0800,11.59887758
1868,1,2035-01-01T03:00:00.000000-0800,4.709049351
250,1,2035-01-01T06:00:00.000000-0800,25.74046508
521,1,2035-01-01T02:00:00.000000-0800,7.737404
8104,1,2035-01-01T05:00:00.000000-0800,0.3506584
7817,1,2035-01-01T14:00:00.000000-0800,4.241199498
370,1,2035-01-01T01:00:00.000000-0800,0.058900356
2043,1,2035-01-01T10:00:00.000000-0800,-0.004363692
2162,1,2035-01-01T04:00:00.000000-0800,6.239781311
13,1,2035-01-01T09:00:00.000000-0800,27.9713696
134,1,2035-01-01T23:00:00.000000-0800,2.332077877
7715,1,2035-01-01T01:00:00.000000-0800,47.48893026
8574,1,2035-01-01T08:00:00.000000-0800,8.677105776
456,1,2035-01-01T09:00:00.000000-0800,3.43598085
626,1,2035-01-01T17:00:00.000000-0800,1.990129885
1313,1,2035-01-01T21:00:00.000000-0800,0.693222924
1486,1,2035-01-01T00:00:00.000000-0800,24.30444729
1094,1,2035-01-01T01:00:00.000000-0800,24.72729667
475,1,2035-01-01T15:00:00.000000-0800,22.98171828
976,1,2035-01-01T00:00:00.000000-0800,8.280498542
421,1,2035-01-01T17:00:00.000000-0800,7.550226278
1427,1,2035-01-01T01:00:00.000000-0800,4.341043564
1325,1,2035-01-01T15:00:00.000000-0800,24.17311804
7649,1,2035-01-01T00:00:00.000000-0800,6.42891901
8402,1,2035-01-01T14:00:00.000000-0800,1.263408402
2037,1,2035-01-01T20:00:00.000000-0800,1.70854373
8368,1,2035-01-01T17:00:00.000000-0800,2.308241369
8505,1,2035-01-01T21:00:00.000000-0800,1.80190898
1817,1,2035-01-01T09:00:00.000000-0800,0.540597484
7905,1,2035-01-01T14:00:00.000000-0800,0.006028
8053,1,2035-01-01T15:00:00.000000-0800,3.067775983
71,1,2035-01-01T00:00:00.000000-0800,1.433144795
7838,1,2035-01-01T21:00:00.000000-0800,3.583151475
8204,1,2035-01-01T12:00:00.000000-0800,5.810050003
1440,1,2035-01-01T04:00:00.000000-0800,33.40916259
33,1,2035-01-01T12:00:00.000000-0800,6.686155619
1120,1,2035-01-01T22:00:00.000000-0800,21.00610424
481,1,2035-01-01T16:00:00.000000-0800,21.36790546
