bus,storage,c0_USD,c1_USDperMWh,c2_USDperMWh2,cap_existing_energy_MWh,cap_existing_power_MW,cap_max_power_MW,cost_fixed_energy_USDperkWh,cost_fixed_power_USDperkW,cost_variable_USDperMWh,duration_hr,efficiency_charge,efficiency_discharge,technology
8114,new_1655,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8115,new_1656,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8116,new_1657,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8117,new_1658,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8118,new_1659,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8122,new_1660,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8123,new_1661,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8124,new_1662,0,0,0,0,0,1000,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8125,new_1663,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8130,new_1664,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8132,new_1665,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8136,new_1666,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8142,new_1667,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8143,new_1668,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8144,new_1669,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8147,new_1670,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8148,new_1671,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8154,new_1672,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8157,new_1673,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8159,new_1674,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8160,new_1675,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8161,new_1676,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8168,new_1677,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8172,new_1678,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8176,new_1679,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8177,new_1680,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8181,new_1681,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8182,new_1682,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8183,new_1683,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8184,new_1684,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8185,new_1685,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8186,new_1686,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8196,new_1687,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8199,new_1688,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8200,new_1689,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8201,new_1690,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8204,new_1691,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8206,new_1692,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8207,new_1693,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8208,new_1694,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8209,new_1695,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8210,new_1696,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8215,new_1697,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8223,new_1698,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8225,new_1699,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8226,new_1700,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8227,new_1701,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8229,new_1702,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8231,new_1703,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8234,new_1704,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8235,new_1705,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8238,new_1706,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8239,new_1707,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8241,new_1708,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8244,new_1709,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8252,new_1710,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8253,new_1711,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8254,new_1712,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8261,new_1713,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8262,new_1714,0,0,0,0,0,1000,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8263,new_1715,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8265,new_1716,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8268,new_1717,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8269,new_1718,0,0,0,0,0,1000,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8270,new_1719,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8271,new_1720,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8276,new_1721,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8277,new_1722,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8282,new_1723,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8284,new_1724,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8285,new_1725,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8288,new_1726,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8289,new_1727,0,0,0,0,0,1000,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8290,new_1728,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8291,new_1729,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8292,new_1730,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8294,new_1731,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8296,new_1732,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8300,new_1733,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8302,new_1734,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8304,new_1735,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8309,new_1736,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8310,new_1737,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8312,new_1738,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8313,new_1739,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8314,new_1740,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8315,new_1741,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8317,new_1742,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8319,new_1743,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8320,new_1744,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8321,new_1745,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8328,new_1746,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8329,new_1747,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8330,new_1748,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8331,new_1749,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8332,new_1750,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8335,new_1751,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8336,new_1752,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8338,new_1753,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8339,new_1754,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8340,new_1755,0,0,0,0,0,1000,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8341,new_1756,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8342,new_1757,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8343,new_1758,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8347,new_1759,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8350,new_1760,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8355,new_1761,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8356,new_1762,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8357,new_1763,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8358,new_1764,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8367,new_1765,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8368,new_1766,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8377,new_1767,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8378,new_1768,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8381,new_1769,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8383,new_1770,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8384,new_1771,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8385,new_1772,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8387,new_1773,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8390,new_1774,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8391,new_1775,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8394,new_1776,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8395,new_1777,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8398,new_1778,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8400,new_1779,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8402,new_1780,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8403,new_1781,0,0,0,0,0,1000,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8404,new_1782,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8405,new_1783,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8406,new_1784,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8407,new_1785,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8408,new_1786,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8409,new_1787,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8410,new_1788,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8412,new_1789,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8413,new_1790,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8414,new_1791,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8415,new_1792,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8416,new_1793,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8417,new_1794,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8418,new_1795,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8419,new_1796,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8420,new_1797,0,0,0,0,0,1000,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8422,new_1798,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8427,new_1799,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8434,new_1800,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8436,new_1801,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8440,new_1802,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8443,new_1803,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8444,new_1804,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8446,new_1805,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8453,new_1806,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8455,new_1807,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8456,new_1808,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8459,new_1809,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8460,new_1810,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8461,new_1811,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8462,new_1812,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8463,new_1813,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8464,new_1814,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8468,new_1815,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8469,new_1816,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8470,new_1817,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8472,new_1818,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8475,new_1819,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8476,new_1820,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8477,new_1821,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8480,new_1822,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8486,new_1823,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8487,new_1824,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8488,new_1825,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8489,new_1826,0,0,0,0,0,1000,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8491,new_1827,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8492,new_1828,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8493,new_1829,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8495,new_1830,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8496,new_1831,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8498,new_1832,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8501,new_1833,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8502,new_1834,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8503,new_1835,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8504,new_1836,0,0,0,0,0,1000,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8506,new_1837,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8507,new_1838,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8511,new_1839,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8512,new_1840,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8513,new_1841,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8522,new_1842,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8523,new_1843,0,0,0,0,0,1000,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8524,new_1844,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8525,new_1845,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8526,new_1846,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8527,new_1847,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8528,new_1848,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8533,new_1849,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8534,new_1850,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8535,new_1851,0,0,0,0,0,1000,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8540,new_1852,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8541,new_1853,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8542,new_1854,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8544,new_1855,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8546,new_1856,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8551,new_1857,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8552,new_1858,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8553,new_1859,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8555,new_1860,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8561,new_1861,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8562,new_1862,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8565,new_1863,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8566,new_1864,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8569,new_1865,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8570,new_1866,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8571,new_1867,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8572,new_1868,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8573,new_1869,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8574,new_1870,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8575,new_1871,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8578,new_1872,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8579,new_1873,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8580,new_1874,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8582,new_1875,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8583,new_1876,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8584,new_1877,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8587,new_1878,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8588,new_1879,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8589,new_1880,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8590,new_1881,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8591,new_1882,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8592,new_1883,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8593,new_1884,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8594,new_1885,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8599,new_1886,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8600,new_1887,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8603,new_1888,0,0,0,0,0,1000,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8604,new_1889,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8607,new_1890,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8608,new_1891,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8609,new_1892,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8616,new_1893,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8617,new_1894,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8618,new_1895,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8622,new_1896,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8623,new_1897,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8625,new_1898,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8628,new_1899,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8629,new_1900,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8632,new_1901,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8633,new_1902,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8638,new_1903,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8639,new_1904,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8640,new_1905,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8641,new_1906,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8646,new_1907,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8647,new_1908,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8648,new_1909,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8651,new_1910,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8652,new_1911,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8653,new_1912,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8654,new_1913,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8657,new_1914,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8658,new_1915,0,0,0,0,0,132,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8659,new_1916,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8662,new_1917,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8663,new_1918,0,0,0,0,0,460,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8668,new_1919,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
8670,new_1920,0,0,0,0,0,230,87.60672606999988,91.54813358431437,0,0,0.92,0.92,batteries
