name,kv,type,lat,lon,slack
6575,230,substation,-1,-1,0
6576,66,substation,-1,-1,0
6577,66,substation,-1,-1,0
6578,66,substation,-1,-1,0
6579,66,substation,-1,-1,0
6580,66,substation,-1,-1,0
6581,66,substation,-1,-1,0
6582,66,substation,-1,-1,0
6583,66,substation,-1,-1,0
6584,66,substation,-1,-1,0
6585,66,substation,-1,-1,0
6586,66,substation,-1,-1,0
6587,66,substation,-1,-1,0
6588,66,substation,-1,-1,0
6589,66,substation,-1,-1,0
6590,66,substation,-1,-1,0
6591,66,substation,-1,-1,0
6592,66,substation,-1,-1,0
6593,66,substation,-1,-1,0
6594,66,substation,-1,-1,0
6595,66,substation,-1,-1,0
6596,66,substation,-1,-1,0
6597,66,substation,-1,-1,0
6598,66,substation,-1,-1,0
6599,66,substation,-1,-1,0
6600,66,substation,-1,-1,0
6601,66,substation,-1,-1,0
6602,66,substation,-1,-1,0
6603,66,substation,-1,-1,0
6604,66,substation,-1,-1,0
6605,66,substation,-1,-1,0
6606,66,substation,-1,-1,0
6607,66,substation,-1,-1,0
6608,66,substation,-1,-1,0
6609,66,substation,-1,-1,0
6610,66,substation,-1,-1,0
6611,66,substation,-1,-1,0
6612,66,substation,-1,-1,0
6613,66,substation,-1,-1,0
6614,66,substation,-1,-1,0
6615,66,substation,-1,-1,0
6616,66,substation,-1,-1,0
6617,66,substation,-1,-1,0
6618,66,substation,-1,-1,0
6619,66,substation,-1,-1,0
6620,66,substation,-1,-1,0
6621,66,substation,-1,-1,0
6622,66,substation,-1,-1,0
6623,66,substation,-1,-1,0
6624,66,substation,-1,-1,0
6625,115,substation,-1,-1,0
6626,66,substation,-1,-1,0
6627,66,substation,-1,-1,0
6628,66,substation,-1,-1,0
6629,66,substation,-1,-1,0
6630,66,substation,-1,-1,0
6631,66,substation,-1,-1,0
6632,66,substation,-1,-1,0
6633,115,substation,-1,-1,0
6634,115,substation,-1,-1,0
6635,66,substation,-1,-1,0
6636,66,substation,-1,-1,0
6637,115,substation,-1,-1,0
6638,115,substation,-1,-1,0
6639,115,substation,-1,-1,0
6640,115,substation,-1,-1,0
6641,115,substation,-1,-1,0
6642,66,substation,-1,-1,0
6643,115,substation,-1,-1,0
6644,66,substation,-1,-1,0
6645,66,substation,-1,-1,0
6646,115,substation,-1,-1,0
6647,115,substation,-1,-1,0
6648,115,substation,-1,-1,0
6649,115,substation,-1,-1,0
6650,66,substation,-1,-1,0
6651,115,substation,-1,-1,0
6652,115,substation,-1,-1,0
6653,230,substation,-1,-1,0
6654,66,substation,-1,-1,0
6655,115,substation,-1,-1,0
6656,115,substation,-1,-1,0
6657,115,substation,-1,-1,0
6658,115,substation,-1,-1,0
6659,115,substation,-1,-1,0
6660,115,substation,-1,-1,0
6661,115,substation,-1,-1,0
6662,115,substation,-1,-1,0
6663,115,substation,-1,-1,0
6664,115,substation,-1,-1,0
6665,66,substation,-1,-1,0
6666,66,substation,-1,-1,0
6667,66,substation,-1,-1,0
6668,66,substation,-1,-1,0
6669,66,substation,-1,-1,0
6670,66,substation,-1,-1,0
6671,66,substation,-1,-1,0
6672,66,substation,-1,-1,0
6673,66,substation,-1,-1,0
6674,66,substation,-1,-1,0
6675,66,substation,-1,-1,0
6676,66,substation,-1,-1,0
6677,66,substation,-1,-1,0
6678,66,substation,-1,-1,0
6679,66,substation,-1,-1,0
6680,66,substation,-1,-1,0
6681,66,substation,-1,-1,0
6682,115,substation,-1,-1,0
6683,66,substation,-1,-1,0
6684,230,substation,-1,-1,0
6685,66,substation,-1,-1,0
6686,66,substation,-1,-1,0
6687,66,substation,-1,-1,0
6688,66,substation,-1,-1,0
6689,66,substation,-1,-1,0
6690,66,substation,-1,-1,0
6691,66,substation,-1,-1,0
6692,66,substation,-1,-1,0
6693,66,substation,-1,-1,0
6694,66,substation,-1,-1,0
6695,66,substation,-1,-1,0
6696,66,substation,-1,-1,0
6697,115,substation,-1,-1,0
6698,66,substation,-1,-1,0
6699,66,substation,-1,-1,0
6700,66,substation,-1,-1,0
6701,66,substation,-1,-1,0
6702,66,substation,-1,-1,0
6703,66,substation,-1,-1,0
6704,66,substation,-1,-1,0
6705,66,substation,-1,-1,0
6706,66,substation,-1,-1,0
6707,66,substation,-1,-1,0
6708,66,substation,-1,-1,0
6709,230,substation,-1,-1,0
6710,66,substation,-1,-1,0
6711,66,substation,-1,-1,0
6712,66,substation,-1,-1,0
6713,66,substation,-1,-1,0
6714,66,substation,-1,-1,0
6715,66,substation,-1,-1,0
6716,66,substation,-1,-1,0
6717,66,substation,-1,-1,0
6718,66,substation,-1,-1,0
6719,66,substation,-1,-1,0
6720,66,substation,-1,-1,0
6721,115,substation,-1,-1,0
6722,115,substation,-1,-1,0
6723,66,substation,-1,-1,0
6724,66,substation,-1,-1,0
6725,66,substation,-1,-1,0
6726,66,substation,-1,-1,0
6727,66,substation,-1,-1,0
6728,500,substation,-1,-1,0
6729,500,substation,-1,-1,0
6730,500,substation,-1,-1,0
6731,66,substation,-1,-1,0
6732,66,substation,-1,-1,0
6733,66,substation,-1,-1,0
6734,66,substation,-1,-1,0
6735,66,substation,-1,-1,0
6736,66,substation,-1,-1,0
6737,66,substation,-1,-1,0
6738,66,substation,-1,-1,0
6739,66,substation,-1,-1,0
6740,66,substation,-1,-1,0
6741,66,substation,-1,-1,0
6742,66,substation,-1,-1,0
6743,66,substation,-1,-1,0
6744,66,substation,-1,-1,0
6745,66,substation,-1,-1,0
6746,66,substation,-1,-1,0
6747,66,substation,-1,-1,0
6748,66,substation,-1,-1,0
6749,66,substation,-1,-1,0
6750,230,substation,-1,-1,0
6751,500,substation,-1,-1,0
6752,500,substation,-1,-1,0
6753,230,substation,-1,-1,0
6754,115,substation,-1,-1,0
6755,115,substation,-1,-1,0
6756,230,substation,-1,-1,0
6757,500,substation,-1,-1,0
6758,500,substation,-1,-1,0
6759,500,substation,-1,-1,0
6760,500,substation,-1,-1,0
6761,230,substation,-1,-1,0
6762,115,substation,-1,-1,0
6763,115,substation,-1,-1,0
6764,66,substation,-1,-1,0
6765,66,substation,-1,-1,0
6766,66,substation,-1,-1,0
6767,66,substation,-1,-1,0
6768,66,substation,-1,-1,0
6769,66,substation,-1,-1,0
6770,66,substation,-1,-1,0
6771,66,substation,-1,-1,0
6772,66,substation,-1,-1,0
6773,66,substation,-1,-1,0
6774,230,substation,-1,-1,0
6775,500,substation,-1,-1,0
6776,230,substation,-1,-1,0
6777,115,substation,-1,-1,0
6778,230,substation,-1,-1,0
6779,230,substation,-1,-1,0
6780,230,substation,-1,-1,0
6781,115,substation,-1,-1,0
6782,230,substation,-1,-1,0
6783,230,substation,-1,-1,0
6784,230,substation,-1,-1,0
6785,230,substation,-1,-1,0
6786,66,substation,-1,-1,0
6787,115,substation,-1,-1,0
6788,230,substation,-1,-1,0
6789,230,substation,-1,-1,0
6790,230,substation,-1,-1,0
6791,230,substation,-1,-1,0
6792,230,substation,-1,-1,0
6793,230,substation,-1,-1,0
6794,230,substation,-1,-1,0
6795,230,substation,-1,-1,0
6796,230,substation,-1,-1,0
6797,230,substation,-1,-1,0
6798,230,substation,-1,-1,0
6799,230,substation,-1,-1,0
6800,230,substation,-1,-1,0
6801,230,substation,-1,-1,0
6802,115,substation,-1,-1,0
6803,115,substation,-1,-1,0
6804,115,substation,-1,-1,0
6805,115,substation,-1,-1,0
6806,230,substation,-1,-1,0
6807,230,substation,-1,-1,0
6808,230,substation,-1,-1,0
6809,230,substation,-1,-1,0
6810,230,substation,-1,-1,0
6811,230,substation,-1,-1,0
6812,115,substation,-1,-1,0
6813,230,substation,-1,-1,0
6814,115,substation,-1,-1,0
6815,115,substation,-1,-1,0
6816,230,substation,-1,-1,0
6817,230,substation,-1,-1,0
6818,230,substation,-1,-1,0
6819,115,substation,-1,-1,0
6820,115,substation,-1,-1,0
6821,230,substation,-1,-1,0
6822,66,substation,-1,-1,0
6823,66,substation,-1,-1,0
6824,66,substation,-1,-1,0
6825,66,substation,-1,-1,0
6826,66,substation,-1,-1,0
6827,230,substation,-1,-1,0
6828,230,substation,-1,-1,0
6829,230,substation,-1,-1,0
6830,230,substation,-1,-1,0
6831,230,substation,-1,-1,0
6832,230,substation,-1,-1,0
6833,115,substation,-1,-1,0
6834,66,substation,-1,-1,0
6835,115,substation,-1,-1,0
6836,115,substation,-1,-1,0
6837,115,substation,-1,-1,0
6838,115,substation,-1,-1,0
6839,115,substation,-1,-1,0
6840,115,substation,-1,-1,0
6841,115,substation,-1,-1,0
6842,115,substation,-1,-1,0
6843,115,substation,-1,-1,0
6844,115,substation,-1,-1,0
6845,66,substation,-1,-1,0
6846,66,substation,-1,-1,0
6847,66,substation,-1,-1,0
6848,66,substation,-1,-1,0
6849,66,substation,-1,-1,0
6850,66,substation,-1,-1,0
6851,66,substation,-1,-1,0
6852,66,substation,-1,-1,0
6853,66,substation,-1,-1,0
6854,66,substation,-1,-1,0
6855,66,substation,-1,-1,0
6856,66,substation,-1,-1,0
6857,66,substation,-1,-1,0
6858,66,substation,-1,-1,0
6859,66,substation,-1,-1,0
6860,66,substation,-1,-1,0
6861,66,substation,-1,-1,0
6862,66,substation,-1,-1,0
6863,66,substation,-1,-1,0
6864,66,substation,-1,-1,0
6865,66,substation,-1,-1,0
6866,66,substation,-1,-1,0
6867,66,substation,-1,-1,0
6868,66,substation,-1,-1,0
6869,66,substation,-1,-1,0
6870,66,substation,-1,-1,0
6871,66,substation,-1,-1,0
6872,66,substation,-1,-1,0
6873,66,substation,-1,-1,0
6874,66,substation,-1,-1,0
6875,66,substation,-1,-1,0
6876,66,substation,-1,-1,0
6877,66,substation,-1,-1,0
6878,66,substation,-1,-1,0
6879,66,substation,-1,-1,0
6880,66,substation,-1,-1,0
6881,66,substation,-1,-1,0
6882,66,substation,-1,-1,0
6883,66,substation,-1,-1,0
6884,66,substation,-1,-1,0
6885,66,substation,-1,-1,0
6886,66,substation,-1,-1,0
6887,66,substation,-1,-1,0
6888,66,substation,-1,-1,0
6889,66,substation,-1,-1,0
6890,66,substation,-1,-1,0
6891,66,substation,-1,-1,0
6892,66,substation,-1,-1,0
6893,66,substation,-1,-1,0
6894,66,substation,-1,-1,0
6895,66,substation,-1,-1,0
6896,66,substation,-1,-1,0
6897,66,substation,-1,-1,0
6898,66,substation,-1,-1,0
6899,66,substation,-1,-1,0
6900,66,substation,-1,-1,0
6901,66,substation,-1,-1,0
6902,66,substation,-1,-1,0
6903,66,substation,-1,-1,0
6904,66,substation,-1,-1,0
6905,66,substation,-1,-1,0
6906,66,substation,-1,-1,0
6907,66,substation,-1,-1,0
6908,66,substation,-1,-1,0
6909,66,substation,-1,-1,0
6910,66,substation,-1,-1,0
6911,66,substation,-1,-1,0
6912,66,substation,-1,-1,0
6913,66,substation,-1,-1,0
6914,66,substation,-1,-1,0
6915,66,substation,-1,-1,0
6916,66,substation,-1,-1,0
6917,66,substation,-1,-1,0
6918,66,substation,-1,-1,0
6919,66,substation,-1,-1,0
6920,66,substation,-1,-1,0
6921,66,substation,-1,-1,0
6922,66,substation,-1,-1,0
6923,66,substation,-1,-1,0
6924,66,substation,-1,-1,0
6925,66,substation,-1,-1,0
6926,66,substation,-1,-1,0
6927,66,substation,-1,-1,0
6928,66,substation,-1,-1,0
6929,66,substation,-1,-1,0
6930,66,substation,-1,-1,0
6931,66,substation,-1,-1,0
6932,66,substation,-1,-1,0
6933,66,substation,-1,-1,0
6934,66,substation,-1,-1,0
6935,230,substation,-1,-1,0
6936,66,substation,-1,-1,0
6937,66,substation,-1,-1,0
6938,66,substation,-1,-1,0
6939,66,substation,-1,-1,0
6940,66,substation,-1,-1,0
6941,66,substation,-1,-1,0
6942,66,substation,-1,-1,0
6943,66,substation,-1,-1,0
6944,66,substation,-1,-1,0
6945,66,substation,-1,-1,0
6946,66,substation,-1,-1,0
6947,66,substation,-1,-1,0
6948,66,substation,-1,-1,0
6949,66,substation,-1,-1,0
6950,66,substation,-1,-1,0
6951,66,substation,-1,-1,0
6952,66,substation,-1,-1,0
6953,66,substation,-1,-1,0
6954,66,substation,-1,-1,0
6955,66,substation,-1,-1,0
6956,66,substation,-1,-1,0
6957,66,substation,-1,-1,0
6958,66,substation,-1,-1,0
6959,66,substation,-1,-1,0
6960,66,substation,-1,-1,0
6961,66,substation,-1,-1,0
6962,66,substation,-1,-1,0
6963,66,substation,-1,-1,0
6964,66,substation,-1,-1,0
6965,66,substation,-1,-1,0
6966,66,substation,-1,-1,0
6967,66,substation,-1,-1,0
6968,66,substation,-1,-1,0
6969,66,substation,-1,-1,0
6970,66,substation,-1,-1,0
6971,66,substation,-1,-1,0
6972,66,substation,-1,-1,0
6973,66,substation,-1,-1,0
6974,66,substation,-1,-1,0
6975,66,substation,-1,-1,0
6976,66,substation,-1,-1,0
6977,66,substation,-1,-1,0
6978,66,substation,-1,-1,0
6979,66,substation,-1,-1,0
6980,66,substation,-1,-1,0
6981,66,substation,-1,-1,0
6982,66,substation,-1,-1,0
6983,66,substation,-1,-1,0
6984,66,substation,-1,-1,0
6985,66,substation,-1,-1,0
6986,66,substation,-1,-1,0
6987,66,substation,-1,-1,0
6988,66,substation,-1,-1,0
6989,66,substation,-1,-1,0
6990,66,substation,-1,-1,0
6991,66,substation,-1,-1,0
6992,66,substation,-1,-1,0
6993,66,substation,-1,-1,0
6994,66,substation,-1,-1,0
6995,66,substation,-1,-1,0
6996,66,substation,-1,-1,0
6997,66,substation,-1,-1,0
6998,66,substation,-1,-1,0
6999,66,substation,-1,-1,0
7000,66,substation,-1,-1,0
7001,66,substation,-1,-1,0
7002,66,substation,-1,-1,0
7003,66,substation,-1,-1,0
7004,66,substation,-1,-1,0
7005,66,substation,-1,-1,0
7006,230,substation,-1,-1,0
7007,66,substation,-1,-1,0
7008,66,substation,-1,-1,0
7009,66,substation,-1,-1,0
7010,66,substation,-1,-1,0
7011,66,substation,-1,-1,0
7012,66,substation,-1,-1,0
7013,66,substation,-1,-1,0
7014,66,substation,-1,-1,0
7015,66,substation,-1,-1,0
7016,115,substation,-1,-1,0
7017,115,substation,-1,-1,0
7018,66,substation,-1,-1,0
7019,66,substation,-1,-1,0
7020,66,substation,-1,-1,0
7021,66,substation,-1,-1,0
7022,66,substation,-1,-1,0
7023,66,substation,-1,-1,0
7024,66,substation,-1,-1,0
7025,115,substation,-1,-1,0
7026,230,substation,-1,-1,0
7027,230,substation,-1,-1,0
7028,230,substation,-1,-1,0
7029,115,substation,-1,-1,0
7030,115,substation,-1,-1,0
7031,66,substation,-1,-1,0
7032,66,substation,-1,-1,0
7033,66,substation,-1,-1,0
7034,66,substation,-1,-1,0
7035,66,substation,-1,-1,0
7036,66,substation,-1,-1,0
7037,66,substation,-1,-1,0
7038,66,substation,-1,-1,0
7039,66,substation,-1,-1,0
7040,66,substation,-1,-1,0
7041,230,substation,-1,-1,0
7042,115,substation,-1,-1,0
7043,230,substation,-1,-1,0
7044,230,substation,-1,-1,0
7045,115,substation,-1,-1,0
7046,115,substation,-1,-1,0
7047,66,substation,-1,-1,0
7048,115,substation,-1,-1,0
7049,66,substation,-1,-1,0
7050,66,substation,-1,-1,0
7051,230,substation,-1,-1,0
7052,230,substation,-1,-1,0
7053,230,substation,-1,-1,0
7054,230,substation,-1,-1,0
7055,230,substation,-1,-1,0
7056,230,substation,-1,-1,0
7057,230,substation,-1,-1,0
7058,230,substation,-1,-1,0
7059,230,substation,-1,-1,0
7060,230,substation,-1,-1,0
7061,230,substation,-1,-1,0
7062,230,substation,-1,-1,0
7063,230,substation,-1,-1,0
7064,230,substation,-1,-1,0
7065,230,substation,-1,-1,0
7066,230,substation,-1,-1,0
7067,230,substation,-1,-1,0
7068,66,substation,-1,-1,0
7069,66,substation,-1,-1,0
7070,66,substation,-1,-1,0
7071,66,substation,-1,-1,0
7072,66,substation,-1,-1,0
7073,66,substation,-1,-1,0
7074,66,substation,-1,-1,0
7075,115,substation,-1,-1,0
7076,115,substation,-1,-1,0
7077,230,substation,-1,-1,0
7078,230,substation,-1,-1,0
7079,230,substation,-1,-1,0
7080,230,substation,-1,-1,0
7081,230,substation,-1,-1,0
7082,230,substation,-1,-1,0
7083,230,substation,-1,-1,0
7084,230,substation,-1,-1,0
7085,230,substation,-1,-1,0
7086,230,substation,-1,-1,0
7087,230,substation,-1,-1,0
7088,230,substation,-1,-1,0
7089,230,substation,-1,-1,0
7090,230,substation,-1,-1,0
7091,230,substation,-1,-1,0
7092,230,substation,-1,-1,0
7093,230,substation,-1,-1,0
7094,115,substation,-1,-1,0
7095,115,substation,-1,-1,0
7096,230,substation,-1,-1,0
7097,230,substation,-1,-1,0
7098,230,substation,-1,-1,0
7099,230,substation,-1,-1,0
7100,230,substation,-1,-1,0
7101,230,substation,-1,-1,0
7102,230,substation,-1,-1,0
7103,230,substation,-1,-1,0
7104,230,substation,-1,-1,0
7105,230,substation,-1,-1,0
7106,230,substation,-1,-1,0
7107,230,substation,-1,-1,0
7108,66,substation,-1,-1,0
7109,66,substation,-1,-1,0
7110,66,substation,-1,-1,0
7111,66,substation,-1,-1,0
7112,66,substation,-1,-1,0
7113,66,substation,-1,-1,0
7114,66,substation,-1,-1,0
7115,66,substation,-1,-1,0
7116,66,substation,-1,-1,0
7117,66,substation,-1,-1,0
7118,66,substation,-1,-1,0
7119,66,substation,-1,-1,0
7120,66,substation,-1,-1,0
7121,230,substation,-1,-1,0
7122,66,substation,-1,-1,0
7123,66,substation,-1,-1,0
7124,66,substation,-1,-1,0
7125,66,substation,-1,-1,0
7126,66,substation,-1,-1,0
7127,66,substation,-1,-1,0
7128,66,substation,-1,-1,0
7129,66,substation,-1,-1,0
7130,66,substation,-1,-1,0
7131,66,substation,-1,-1,0
7132,66,substation,-1,-1,0
7133,66,substation,-1,-1,0
7134,66,substation,-1,-1,0
7135,66,substation,-1,-1,0
7136,66,substation,-1,-1,0
7137,66,substation,-1,-1,0
7138,66,substation,-1,-1,0
7139,66,substation,-1,-1,0
7140,66,substation,-1,-1,0
7141,66,substation,-1,-1,0
7142,66,substation,-1,-1,0
7143,66,substation,-1,-1,0
7144,66,substation,-1,-1,0
7145,66,substation,-1,-1,0
7146,66,substation,-1,-1,0
7147,66,substation,-1,-1,0
7148,66,substation,-1,-1,0
7149,66,substation,-1,-1,0
7150,66,substation,-1,-1,0
7151,66,substation,-1,-1,0
7152,66,substation,-1,-1,0
7153,66,substation,-1,-1,0
7154,66,substation,-1,-1,0
7155,66,substation,-1,-1,0
7156,66,substation,-1,-1,0
7157,66,substation,-1,-1,0
7158,66,substation,-1,-1,0
7159,66,substation,-1,-1,0
7160,66,substation,-1,-1,0
7161,66,substation,-1,-1,0
7162,66,substation,-1,-1,0
7163,66,substation,-1,-1,0
7164,66,substation,-1,-1,0
7165,66,substation,-1,-1,0
7166,66,substation,-1,-1,0
7167,66,substation,-1,-1,0
7168,66,substation,-1,-1,0
7169,66,substation,-1,-1,0
7170,66,substation,-1,-1,0
7171,66,substation,-1,-1,0
7172,66,substation,-1,-1,0
7173,66,substation,-1,-1,0
7174,66,substation,-1,-1,0
7175,66,substation,-1,-1,0
7176,66,substation,-1,-1,0
7177,66,substation,-1,-1,0
7178,66,substation,-1,-1,0
7179,66,substation,-1,-1,0
7180,66,substation,-1,-1,0
7181,66,substation,-1,-1,0
7182,66,substation,-1,-1,0
7183,66,substation,-1,-1,0
7184,66,substation,-1,-1,0
7185,66,substation,-1,-1,0
7186,66,substation,-1,-1,0
7187,66,substation,-1,-1,0
7188,66,substation,-1,-1,0
7189,66,substation,-1,-1,0
7190,66,substation,-1,-1,0
7191,66,substation,-1,-1,0
7192,66,substation,-1,-1,0
7193,66,substation,-1,-1,0
7194,66,substation,-1,-1,0
7195,66,substation,-1,-1,0
7196,66,substation,-1,-1,0
7197,66,substation,-1,-1,0
7198,66,substation,-1,-1,0
7199,66,substation,-1,-1,0
7200,66,substation,-1,-1,0
7201,66,substation,-1,-1,0
7202,66,substation,-1,-1,0
7203,66,substation,-1,-1,0
7204,66,substation,-1,-1,0
7205,66,substation,-1,-1,0
7206,66,substation,-1,-1,0
7207,66,substation,-1,-1,0
7208,66,substation,-1,-1,0
7209,66,substation,-1,-1,0
7210,66,substation,-1,-1,0
7211,66,substation,-1,-1,0
7212,66,substation,-1,-1,0
7213,66,substation,-1,-1,0
7214,66,substation,-1,-1,0
7215,66,substation,-1,-1,0
7216,66,substation,-1,-1,0
7217,66,substation,-1,-1,0
7218,66,substation,-1,-1,0
7219,66,substation,-1,-1,0
7220,66,substation,-1,-1,0
7221,66,substation,-1,-1,0
7222,66,substation,-1,-1,0
7223,66,substation,-1,-1,0
7224,66,substation,-1,-1,0
7225,66,substation,-1,-1,0
7226,66,substation,-1,-1,0
7227,66,substation,-1,-1,0
7228,66,substation,-1,-1,0
7229,66,substation,-1,-1,0
7230,66,substation,-1,-1,0
7231,66,substation,-1,-1,0
7232,66,substation,-1,-1,0
7233,115,substation,-1,-1,0
7234,115,substation,-1,-1,0
7235,66,substation,-1,-1,0
7236,66,substation,-1,-1,0
7237,66,substation,-1,-1,0
7238,66,substation,-1,-1,0
7239,66,substation,-1,-1,0
7240,66,substation,-1,-1,0
7241,66,substation,-1,-1,0
7242,66,substation,-1,-1,0
7243,66,substation,-1,-1,0
7244,66,substation,-1,-1,0
7245,66,substation,-1,-1,0
7246,66,substation,-1,-1,0
7247,66,substation,-1,-1,0
7248,66,substation,-1,-1,0
7249,66,substation,-1,-1,0
7250,66,substation,-1,-1,0
7251,66,substation,-1,-1,0
7252,66,substation,-1,-1,0
7253,66,substation,-1,-1,0
7254,66,substation,-1,-1,0
7255,66,substation,-1,-1,0
7256,66,substation,-1,-1,0
7257,66,substation,-1,-1,0
7258,66,substation,-1,-1,0
7259,66,substation,-1,-1,0
7260,66,substation,-1,-1,0
7261,66,substation,-1,-1,0
7262,66,substation,-1,-1,0
7263,66,substation,-1,-1,0
7264,66,substation,-1,-1,0
7265,66,substation,-1,-1,0
7266,66,substation,-1,-1,0
7267,66,substation,-1,-1,0
7268,66,substation,-1,-1,0
7269,66,substation,-1,-1,0
7270,66,substation,-1,-1,0
7271,66,substation,-1,-1,0
7272,66,substation,-1,-1,0
7273,66,substation,-1,-1,0
7274,66,substation,-1,-1,0
7275,66,substation,-1,-1,0
7276,66,substation,-1,-1,0
7277,66,substation,-1,-1,0
7278,66,substation,-1,-1,0
7279,66,substation,-1,-1,0
7280,66,substation,-1,-1,0
7281,66,substation,-1,-1,0
7282,66,substation,-1,-1,0
7283,66,substation,-1,-1,0
7284,66,substation,-1,-1,0
7285,66,substation,-1,-1,0
7286,66,substation,-1,-1,0
7287,66,substation,-1,-1,0
7288,66,substation,-1,-1,0
7289,66,substation,-1,-1,0
7290,66,substation,-1,-1,0
7291,66,substation,-1,-1,0
7292,66,substation,-1,-1,0
7293,66,substation,-1,-1,0
7294,66,substation,-1,-1,0
7295,66,substation,-1,-1,0
7296,66,substation,-1,-1,0
7297,66,substation,-1,-1,0
7298,66,substation,-1,-1,0
7299,66,substation,-1,-1,0
7300,66,substation,-1,-1,0
7301,66,substation,-1,-1,0
7302,66,substation,-1,-1,0
7303,66,substation,-1,-1,0
7304,66,substation,-1,-1,0
7305,66,substation,-1,-1,0
7306,66,substation,-1,-1,0
7307,66,substation,-1,-1,0
7308,66,substation,-1,-1,0
7309,66,substation,-1,-1,0
7310,66,substation,-1,-1,0
7311,66,substation,-1,-1,0
7312,66,substation,-1,-1,0
7313,66,substation,-1,-1,0
7314,66,substation,-1,-1,0
7315,66,substation,-1,-1,0
7316,66,substation,-1,-1,0
7317,66,substation,-1,-1,0
7318,66,substation,-1,-1,0
7319,66,substation,-1,-1,0
7320,66,substation,-1,-1,0
7321,66,substation,-1,-1,0
7322,66,substation,-1,-1,0
7323,66,substation,-1,-1,0
7324,66,substation,-1,-1,0
7325,66,substation,-1,-1,0
7326,66,substation,-1,-1,0
7327,66,substation,-1,-1,0
7328,66,substation,-1,-1,0
7329,66,substation,-1,-1,0
7330,66,substation,-1,-1,0
7331,66,substation,-1,-1,0
7332,66,substation,-1,-1,0
7333,66,substation,-1,-1,0
7334,66,substation,-1,-1,0
7335,66,substation,-1,-1,0
7336,66,substation,-1,-1,0
7337,66,substation,-1,-1,0
7338,66,substation,-1,-1,0
7339,66,substation,-1,-1,0
7340,66,substation,-1,-1,0
7341,66,substation,-1,-1,0
7342,66,substation,-1,-1,0
7343,66,substation,-1,-1,0
7344,66,substation,-1,-1,0
7345,66,substation,-1,-1,0
7346,66,substation,-1,-1,0
7347,66,substation,-1,-1,0
7348,66,substation,-1,-1,0
7349,66,substation,-1,-1,0
7350,66,substation,-1,-1,0
7351,66,substation,-1,-1,0
7352,66,substation,-1,-1,0
7353,66,substation,-1,-1,0
7354,66,substation,-1,-1,0
7355,66,substation,-1,-1,0
7356,66,substation,-1,-1,0
7357,66,substation,-1,-1,0
7358,66,substation,-1,-1,0
7359,66,substation,-1,-1,0
7360,66,substation,-1,-1,0
7361,66,substation,-1,-1,0
7362,66,substation,-1,-1,0
7363,66,substation,-1,-1,0
7364,66,substation,-1,-1,0
7365,66,substation,-1,-1,0
7366,66,substation,-1,-1,0
7367,66,substation,-1,-1,0
7368,66,substation,-1,-1,0
7369,66,substation,-1,-1,0
7370,66,substation,-1,-1,0
7371,66,substation,-1,-1,0
7372,66,substation,-1,-1,0
7373,66,substation,-1,-1,0
7374,66,substation,-1,-1,0
7375,66,substation,-1,-1,0
7376,66,substation,-1,-1,0
7377,66,substation,-1,-1,0
7378,66,substation,-1,-1,0
7379,66,substation,-1,-1,0
7380,66,substation,-1,-1,0
7381,66,substation,-1,-1,0
7382,66,substation,-1,-1,0
7383,66,substation,-1,-1,0
7384,66,substation,-1,-1,0
7385,66,substation,-1,-1,0
7386,66,substation,-1,-1,0
7387,66,substation,-1,-1,0
7388,66,substation,-1,-1,0
7389,66,substation,-1,-1,0
7390,66,substation,-1,-1,0
7391,66,substation,-1,-1,0
7392,66,substation,-1,-1,0
7393,66,substation,-1,-1,0
7394,66,substation,-1,-1,0
7395,66,substation,-1,-1,0
7396,66,substation,-1,-1,0
7397,66,substation,-1,-1,0
7398,66,substation,-1,-1,0
7399,66,substation,-1,-1,0
7400,66,substation,-1,-1,0
7401,66,substation,-1,-1,0
7402,66,substation,-1,-1,0
7403,66,substation,-1,-1,0
7404,66,substation,-1,-1,0
7405,66,substation,-1,-1,0
7406,66,substation,-1,-1,0
7407,66,substation,-1,-1,0
7408,66,substation,-1,-1,0
7409,66,substation,-1,-1,0
7410,66,substation,-1,-1,0
7411,66,substation,-1,-1,0
7412,66,substation,-1,-1,0
7413,66,substation,-1,-1,0
7414,66,substation,-1,-1,0
7415,66,substation,-1,-1,0
7416,66,substation,-1,-1,0
7417,66,substation,-1,-1,0
7418,66,substation,-1,-1,0
7419,66,substation,-1,-1,0
7420,66,substation,-1,-1,0
7421,66,substation,-1,-1,0
7422,66,substation,-1,-1,0
7423,66,substation,-1,-1,0
7424,66,substation,-1,-1,0
7425,66,substation,-1,-1,0
7426,66,substation,-1,-1,0
7427,66,substation,-1,-1,0
7428,66,substation,-1,-1,0
7429,66,substation,-1,-1,0
7430,66,substation,-1,-1,0
7431,66,substation,-1,-1,0
7432,230,substation,-1,-1,0
7433,230,substation,-1,-1,0
7434,66,substation,-1,-1,0
7435,115,substation,-1,-1,0
7436,230,substation,-1,-1,0
7437,66,substation,-1,-1,0
7438,66,substation,-1,-1,0
7439,66,substation,-1,-1,0
7440,66,substation,-1,-1,0
7441,66,substation,-1,-1,0
7442,66,substation,-1,-1,0
7443,66,substation,-1,-1,0
7444,66,substation,-1,-1,0
7445,66,substation,-1,-1,0
7446,66,substation,-1,-1,0
7447,230,substation,-1,-1,0
7448,66,substation,-1,-1,0
